"FACILITY_DOCUMENT_ID","DOCUMENT_ID","CWNS_ID","FACILITY_ID","STATE_CODE","DOCUMENT_TYPE_ID","DOCUMENT_TYPE","PUBLISHED_DATE","BASE_MONTH_COST_INFO","CERT_FLAG","SELF_CERT_FLAG","AGE_CERT"
16341,9680,"48000000279",3610977,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16368,9680,"48000000289",3610991,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16374,9680,"48000000294",3610996,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16380,9680,"48000000296",3610998,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16389,9680,"48000000304",3611006,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16307,9680,"48000000261",3610958,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16308,9680,"48000000262",3610959,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16323,9680,"48000000270",3610968,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16329,9680,"48000000273",3610971,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16360,9680,"48000000283",3610984,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16372,9680,"48000000293",3610995,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16385,9680,"48000000302",3611004,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16388,9680,"48000000303",3611005,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16390,9680,"48000000305",3611007,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16393,9680,"48000000306",3611008,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16395,9680,"48000000308",3611010,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16398,9680,"48000000309",3611011,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16402,9680,"48000000312",3611014,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16403,9680,"48000000313",3611015,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16406,9680,"48000000314",3611016,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16240,9680,"48000000248",3610931,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16284,9680,"48000000249",3610938,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16297,9680,"48000000254",3610946,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16416,9680,"48000000316",3611020,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16417,9680,"48000000317",3611021,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16420,9680,"48000000319",3611023,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16421,9680,"48000000320",3611024,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16422,9680,"48000000321",3611025,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16424,9680,"48000000322",3611026,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16430,9680,"48000000327",3611031,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16431,9680,"48000000328",3611032,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16433,9680,"48000000329",3611033,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16434,9680,"48000000330",3611034,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16317,9680,"48000000266",3610964,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16324,9680,"48000000271",3610969,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16326,9680,"48000000272",3610970,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
39829,9680,"48000000280",3610978,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16361,9680,"48000000284",3610985,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16435,9680,"48000000331",3611035,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16365,9680,"48000000286",3610987,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16371,9680,"48000000292",3610994,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16379,9680,"48000000295",3610997,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16382,9680,"48000000299",3611001,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16525,9680,"48000000333",3611053,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16526,9680,"48000000334",3611054,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16528,9680,"48000000336",3611056,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16529,9680,"48000000337",3611057,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16530,9680,"48000000338",3611058,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16567,9680,"48000000341",3611065,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16565,9680,"48000000339",3611063,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16566,9680,"48000000340",3611064,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16570,9680,"48000000344",3611068,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16571,9680,"48000000345",3611069,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16238,9680,"48000000246",3610929,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16303,9680,"48000000259",3610954,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16321,9680,"48000000269",3610967,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16357,9680,"48000000282",3610983,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16370,9680,"48000000290",3610992,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
18188,10600,"48003031001",1183194,"TX","2","Non-CWSRF Governmental Loan and Grant Applications",25-SEP-20,01-SEP-20,"","",""
30857,16841,"48000000417",3613122,"TX","20","CIP or Master Plan",04-AUG-22,01-AUG-22,"","",""
30846,16830,"48000000411",3612390,"TX","96","Excel Spreadsheet Annotations",13-APR-23,01-OCT-21,"","",""
35437,16888,"48008045001",1184392,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
31009,16888,"48003006001",1183170,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
34917,16888,"48002031001",1183125,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
30995,16888,"48001111001",1182915,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
31005,16888,"48000000106",3608999,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
31003,16888,"48001027001",1182895,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
31004,16888,"48000105001",1182799,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
30987,16888,"48000000418",3613135,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
31001,16888,"48001216002",1182996,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
31080,16888,"48001102001",1182905,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
31006,16888,"48003058001",1183216,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
31108,16888,"48003040004",405776,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
32807,16888,"48000000421",3613307,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
35480,16888,"48000000423",3613866,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
35672,16888,"48000000425",3613876,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
35735,16888,"48000003001",1227737,"TX","12a","Completed State Needs Surveys and other state forms (approved as primary)",07-JUL-21,01-JUL-21,"","",""
16685,9832,"48000000360",3611101,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16679,9832,"48000000355",3611095,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16686,9832,"48000000361",3611102,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16692,9832,"48000000364",3611107,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16711,9832,"48000000367",3611113,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16718,9832,"48000000370",3611117,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16719,9832,"48000000371",3611118,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16721,9832,"48000000372",3611119,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16723,9832,"48000000373",3611120,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16726,9832,"48000000375",3611123,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16728,9832,"48000000376",3611125,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16730,9832,"48000000377",3611127,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16739,9832,"48000000382",3611135,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16744,9832,"48000000385",3611141,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16745,9832,"48000000386",3611142,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16752,9832,"48000000389",3611145,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16756,9832,"48000000392",3611148,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16765,9832,"48000000398",3611154,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16767,9832,"48000000400",3611156,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16577,9832,"48000000351",3611076,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16578,9832,"48000000352",3611077,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16680,9832,"48000000356",3611096,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16574,9832,"48000000348",3611073,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16579,9832,"48000000353",3611078,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16684,9832,"48000000359",3611100,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16688,9832,"48000000362",3611103,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16572,9832,"48000000346",3611070,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16573,9832,"48000000347",3611071,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16678,9832,"48000000354",3611094,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16683,9832,"48000000358",3611099,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16693,9832,"48000000365",3611108,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16715,9832,"48000000369",3611116,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16724,9832,"48000000374",3611121,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16736,9832,"48000000380",3611132,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16681,9832,"48000000357",3611097,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16713,9832,"48000000368",3611114,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16741,9832,"48000000383",3611137,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16749,9832,"48000000387",3611143,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16750,9832,"48000000388",3611144,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16754,9832,"48000000390",3611146,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16762,9832,"48000000395",3611151,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16763,9832,"48000000396",3611152,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16764,9832,"48000000397",3611153,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16575,9832,"48000000349",3611074,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16709,9832,"48000000366",3611112,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16576,9832,"48000000350",3611075,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16732,9832,"48000000378",3611128,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16743,9832,"48000000384",3611138,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16755,9832,"48000000391",3611147,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16689,9832,"48000000363",3611104,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16734,9832,"48000000379",3611130,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16737,9832,"48000000381",3611133,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16766,9832,"48000000399",3611155,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
16757,9832,"48000000393",3611149,"TX","53","Census of Agriculture",19-APR-19,01-APR-19,"","",""
19229,11183,"48007039001",1183820,"TX","20","CIP or Master Plan",31-MAR-21,01-MAR-21,"","",""
19239,11183,"48007039003",1183822,"TX","20","CIP or Master Plan",31-MAR-21,01-MAR-21,"","",""
21502,12305,"48007039012",1183827,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21537,12305,"48007039084",1183851,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
23640,13485,"48003033002",1183197,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
23586,13485,"48003033004",2902595,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
23551,13485,"48003033016",3514807,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
23659,13485,"48000000410",3612351,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
23656,13485,"48003033005",1183199,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
24169,13485,"48000000411",3612390,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
23676,13485,"48003111003",1183257,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
23663,13485,"48003033014",3514808,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
21545,12305,"48007039022",1183831,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21527,12305,"48007039017",1183828,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21539,12305,"48007039021",1183830,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21483,12305,"48007039047",1183839,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21491,12305,"48007039005",1183823,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21525,12305,"48007039113",2882180,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21551,12305,"48007039081",1183849,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21542,12305,"48007039066",1183842,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21497,12305,"48007039007",1183825,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21554,12305,"48007039065",1183841,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21444,12305,"48007039076",1183846,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21528,12305,"48007039067",2883822,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21498,12305,"48007080001",1183904,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21534,12305,"48007632001",1184184,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21538,12305,"48007039102",2883840,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21547,12305,"48007039024",1183833,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21555,12305,"48007039108",2884264,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21557,12305,"48000000407",3612156,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21558,12305,"48000000408",3612157,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21546,12305,"48007039094",2885519,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21548,12305,"48007039002",1183821,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21549,12305,"48007039025",1183834,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21552,12305,"48007039043",1183838,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21507,12305,"48007039090",1183855,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21550,12305,"48007039026",1183835,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21532,12305,"48007039082",1183850,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21556,12305,"48000000406",3612155,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21495,12305,"48007039091",1183856,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21519,12305,"48007039035",1183836,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21529,12305,"48007039018",1183829,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21553,12305,"48007039101",3272948,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21496,12305,"48007039006",1183824,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21503,12305,"48007039074",1183844,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
21518,12305,"48007039061",1183840,"TX","20","CIP or Master Plan",30-JUN-22,01-JUN-22,"","",""
24143,13786,"48003033500",3514842,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
24167,13809,"48003033500",3514842,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
24168,13809,"48000000411",3612390,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
38570,19334,"48000000539",3614292,"TX","48","Source Water Assessment/Source Water Protection Plan",01-OCT-20,01-OCT-20,"","",""
39826,19928,"48000000419",3613244,"TX","3","CWSRF Loan Pre-applications/Final Applications",18-JUN-20,01-JUN-20,"","",""
35676,18667,"48000000425",3613876,"TX","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
35728,18678,"48000003003",1182786,"TX","3","CWSRF Loan Pre-applications/Final Applications",10-MAR-23,01-MAR-23,"","",""
32629,17717,"48004354012",2808161,"TX","3","CWSRF Loan Pre-applications/Final Applications",28-FEB-23,01-FEB-23,"","",""
39626,19833,"48004026801",3507483,"TX","20","CIP or Master Plan",01-OCT-22,01-OCT-22,"","",""
32558,17652,"48004122011",3514356,"TX","3","CWSRF Loan Pre-applications/Final Applications",02-MAR-23,01-MAR-23,"","",""
32591,17681,"48004122001",1183431,"TX","3","CWSRF Loan Pre-applications/Final Applications",02-MAR-23,01-MAR-23,"","",""
35546,18621,"48007048001",1183866,"TX","3","CWSRF Loan Pre-applications/Final Applications",28-FEB-23,01-FEB-23,"","",""
38765,19463,"48000000410",3612351,"TX","20","CIP or Master Plan",21-OCT-21,01-OCT-21,"","",""
23818,13250,"48004026801",3507483,"TX","20","CIP or Master Plan",28-SEP-22,01-SEP-22,"","",""
23131,13250,"48004026002",1183344,"TX","20","CIP or Master Plan",28-SEP-22,01-SEP-22,"","",""
35451,18593,"48008045001",1184392,"TX","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
36355,18860,"48003033500",3514842,"TX","20","CIP or Master Plan",01-OCT-21,01-OCT-21,"","",""
37843,19153,"48000000291",3610993,"TX","3","CWSRF Loan Pre-applications/Final Applications",10-MAR-21,01-MAR-21,"","",""
37263,18974,"48000000498",3614059,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37307,18974,"48000000520",3614081,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37443,18974,"48000000529",3614094,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37448,18974,"48000000531",3614096,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37256,18974,"48000000495",3614055,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37024,18974,"48000000440",3613901,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37217,18974,"48000000477",3613961,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37242,18974,"48000000489",3614049,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37333,18974,"48001196002",453629,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38647,18974,"48000000542",3614322,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38643,18974,"48000000541",3614321,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38656,18974,"48000000544",3614326,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38676,18974,"48000000548",3614330,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37167,18974,"48000000447",3613911,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38664,18974,"48000000546",3614328,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38662,18974,"48000000545",3614327,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38650,18974,"48000000543",3614324,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
38671,18974,"48000000547",3614329,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37318,18974,"48001176002",441461,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37293,18974,"48003200002",432079,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37327,18974,"48007781002",429612,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37323,18974,"48001057001",3515316,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37320,18974,"48002079002",435410,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37181,18974,"48001333002",436916,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37331,18974,"48001417002",459628,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
36750,18974,"48000000125",3609650,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37751,18974,"48001216002",1182996,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
36947,18974,"48000000431",3613892,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37215,18974,"48000000476",3613960,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37001,18974,"48000000436",3613897,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37005,18974,"48000000437",3613898,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37238,18974,"48001549001",430568,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37295,18974,"48001097001",3542800,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
36931,18974,"48000000428",3613888,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
36935,18974,"48000000429",3613890,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
36986,18974,"48000000432",3613893,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37159,18974,"48000000443",3613905,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37201,18974,"48000000468",3613950,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37205,18974,"48000000470",3613952,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37207,18974,"48000000471",3613954,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37223,18974,"48000000480",3613964,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
36940,18974,"48000000430",3613891,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
36990,18974,"48000000434",3613895,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37015,18974,"48000000438",3613899,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37171,18974,"48000000450",3613914,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37179,18974,"48000000454",3613934,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
37187,18974,"48000000459",3613940,"TX","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",27-SEP-22,01-JAN-22,"","",""
