"CWNS_ID","FACILITY_ID","LOCATION_TYPE","LATITUDE","LONGITUDE","DATUM","ADDRESS","ADDRESS_2","CITY","STATE_CODE","ZIP_CODE","COUNTY_FIPS","COUNTY_NAME"
"48000000275",3610973,"County","29.9446397","-98.71160511","NAD83","","","","TX","","48259","Kendall"
"48000000278",3610976,"County","30.06153035","-99.35016969","NAD83","","","","TX","","48265","Kerr"
"48000000285",3610986,"County","33.66746186","-95.57110784","NAD83","","","","TX","","48277","Lamar"
"48000000319",3611023,"County","34.07409017","-100.7798961","NAD83","","","","TX","","48345","Motley"
"48002019001",1183118,"Point","32.744114","-100.375900","NAD83","","","Roby","TX","79543","",""
"48008025002",1073498,"Point","29.5519","-97.9763","NAD83","450 SEITZ RD, 1ME FMR 466,1.8M","","Seguin","TX","78156","",""
"48000000228",3610875,"County","32.74074537","-102.6351246","NAD83","","","","TX","","48165","Gaines"
"48000000239",3610922,"County","29.58257236","-97.94850308","NAD83","","","","TX","","48187","Guadalupe"
"48000000247",3610930,"County","32.54814898","-94.37155736","NAD83","","","","TX","","48203","Harrison"
"48000000264",3610962,"County","33.23345819","-98.1725509","NAD83","","","","TX","","48237","Jack"
"48000000301",3611003,"County","32.79797929","-94.35725239","NAD83","","","","TX","","48315","Marion"
"48000000314",3611016,"County","32.30636024","-100.9211128","NAD83","","","","TX","","48335","Mitchell"
"48000000378",3611128,"County","29.35669829","-99.76203107","NAD83","","","","TX","","48463","Uvalde"
"48000000394",3611150,"County","31.85008609","-103.0484794","NAD83","","","","TX","","48495","Winkler"
"48004044001",1183363,"Point","32.589","-96.6853","NAD83","","","Wilmer","TX","75172","",""
"48000000227",3610874,"County","28.86726774","-99.10826004","NAD83","","","","TX","","48163","Frio"
"48000144001",1227745,"Point","34.3967","-102.1153","NAD83","407 Broadway","","Hart","TX","79043","",""
"48001009004",1227756,"Point","31.945555","-106.353055","NAD83","","","Fort Bliss","TX","79916","",""
"48004072001",1227843,"Point","32.4285","-96.6611","NAD83","FM RD 813/IH 45","","Palmer","TX","75152-0489","",""
"48005001001",1183562,"Point","33.4793","-94.6185","NAD83","1.5M DUE S OF INTX US 82 AND FM 992","","De Kalb","TX","75559","",""
"48005049001",1183605,"Point","33.587247","-96.160641","NAD83","0.5MI E OF THE CITY OF BONHAM ON SEVEN OAKS RD","","Bonham","TX","75418","",""
"48005083001",1183633,"Point","32.17047","-96.014126","NAD83","0.25MI S & 1MI W INTX STHWY 31","","Malakoff","TX","75148","",""
"48005087001",1183637,"Point","32.285226","-95.746477","NAD83","2800' NE INTX FM 773 AND CR 1616","","Murchison","TX","75778","",""
"48007031005",1183812,"Point","29.5183","-95.0908","NAD83","703 N WISCONSIN; 0.75 M NE STHWY 3 AND FMR 518","","League City","TX","77573","",""
"48007064002",1183888,"Point","30.0064","-95.5247","NAD83","15903 SQUYRES","","Houston","TX","77379","",""
"48007091001",1183914,"Point","29.6148","-95.5099","NAD83","20410 BUFFALO TRAIL","HARRIS COUNTY","Houston","TX","77084","",""
"48007159001",1183968,"Point","29.9745","-95.4299","NAD83","13035 KUYKENDAHL RD","","Houston","TX","77238","",""
"48000000108",3609159,"Point","30.339390","-97.866660","NAD83","1502 SAN JUAN DR","","Austin","TX","78733","",""
"48000000259",3610954,"County","32.30610232","-101.4355097","NAD83","","","","TX","","48227","Howard"
"48000000302",3611004,"County","32.30605847","-101.9512464","NAD83","","","","TX","","48317","Martin"
"48000000316",3611020,"County","30.30022409","-95.50301411","NAD83","","","","TX","","48339","Montgomery"
"48000000359",3611100,"County","32.22229511","-97.77456553","NAD83","","","","TX","","48425","Somervell"
"48000000373",3611120,"County","30.33423319","-97.78194654","NAD83","","","","TX","","48453","Travis"
"48000000388",3611144,"County","35.40129002","-100.2697634","NAD83","","","","TX","","48483","Wheeler"
"48000000409",3612343,"Point","30.274486","-97.740297","NAD83","1100 Congress Ave","","Austin","TX","78701","",""
"48000000167",3610568,"Point","29.440844","-98.24998","NAD83","","","San Antonio","TX","78152","",""
"48000000289",3610991,"County","30.31065065","-96.96568735","NAD83","","","","TX","","48287","Lee"
"48000000300",3611002,"County","30.96564645","-95.92818441","NAD83","","","","TX","","48313","Madison"
"48007039080",3149548,"Point","29.669485","-95.540714","NAD83","","","Houston","TX","77074","",""
"48007039098",1183857,"Point","29.951514","-95.531659","NAD83","","","Houston","TX","77064","",""
"48000000286",3610987,"County","34.06861242","-102.3517095","NAD83","","","","TX","","48279","Lamb"
"48000000309",3611011,"County","29.35520493","-99.11008331","NAD83","","","","TX","","48325","Medina"
"48003032001",1183195,"Point","31.495579","-97.216816","NAD83","","","Waco","TX","76712","",""
"48000000369",3611116,"County","33.17373729","-102.335157","NAD83","","","","TX","","48445","Terry"
"48000000372",3611119,"County","31.4044442","-100.4620678","NAD83","","","","TX","","48451","Tom Green"
"48001296001",1183045,"Point","28.697333","-96.825472","NAD83","","","Placedo","TX","77977","",""
"48000000145",3610493,"County","30.10353518","-97.31187705","NAD83","","","","TX","","48021","Bastrop"
"48000000147",3610495,"County","28.41736675","-97.74116811","NAD83","","","","TX","","48025","Bee"
"48000000155",3610503,"County","30.6610425","-96.3022943","NAD83","","","","TX","","48041","Brazos"
"48007039090",1183855,"Point","29.945222","-95.436028","NAD83","1215 GEARS RD","","Houston","TX","77067","",""
"48007039101",3272948,"Point","29.8444","-95.54765","NAD83","10273 GENARD RD","","Houston","TX","77041","",""
"48000000253",3610945,"County","26.396627","-98.18088681","NAD83","","","","TX","","48215","Hidalgo"
"48001042001",3006662,"Point","31.4336","-106.106","NAD83","695 HENDERSON RD","","Tornillo","TX","79853","",""
"48004012801",3507282,"Point","33.0166","-96.6128","NAD83","IN THE CORPORATE BOUNDARY OF T","HE CITY OF PLANO, COLLIN COUNT","Plano","TX","75074","",""
"48004079002",3510216,"Point","33.27","-95.45","NAD83","508 West Main","","Gunter","TX","75058","",""
"48007300004",1184052,"Point","29.8456","-94.4495","NAD83","McBride Devillier Loop Rd","CHAMBERS COUNTY","Anahuac","TX","77514","",""
"48007415001",1184067,"Point","29.6363","-96.0753","NAD83","5000FT NW FM 1093 AND STHWY 36","","Wallis","TX","77485","",""
"48007475001",1184092,"Point","29.5757","-95.5533","NAD83","2939 BLUE LAKES LANE","","Missouri City","TX","77459-3072","",""
"48008001001",1184345,"Point","29.4833","-98.4675","NAD83","6116 Broadway","","San Antonio","TX","78209","",""
"48008039001",1184386,"Point","29.2842","-97.7691","NAD83","1.5MI N INTX USHWY 87 & STHWY","80, GONZALES COUNTY","Nixon","TX","78140","",""
"48008053001",1184399,"Point","29.343888","-98.884166","NAD83",".9 M SE US HWY 90 FMR 1343","","Castroville","TX","78009","",""
"48008068001",1184409,"Point","28.524","-97.5323","NAD83","0.5MI SE OF INTX STHWY 80 & FM","1144, KARNES COUNTY","Karnes City","TX","78118","",""
"48008202001",1184462,"Point","30.1667","-97.3047","NAD83","Hwy. 95 North/FM 1441","","Bastrop","TX","78602","",""
"48000000165",3610547,"Point","32.468929","-98.673878","NAD83","","","Ranger","TX","76470","",""
"48001166002",1182961,"Point","27.463043","-99.467232","NAD83","2601 Jean St","","Laredo","TX","78046","",""
"48000000212",3610859,"County","32.32739258","-98.8325713","NAD83","","","","TX","","48133","Eastland"
"48003058003",404015,"Point","31.1082","-97.7017","NAD83","0.4MI W INTX STILLHOUSE LAKE RD","","Killeen","TX","76543","",""
"48000000181",3610828,"County","29.73912276","-94.60891308","NAD83","","","","TX","","48071","Chambers"
"48000000188",3610835,"County","33.18789055","-96.57248871","NAD83","","","","TX","","48085","Collin"
"48000000189",3610836,"County","34.96498493","-100.2700733","NAD83","","","","TX","","48087","Collingsworth"
"48008133001",1184443,"Point","29.8386","-97.8133","NAD83","Hwy 80 & Lockhart St","","Martindale","TX","78655-0365","",""
"48009008001",1184471,"Point","31.1288","-99.3183","NAD83","5000F E USHWY87 AND 7TH ST","","Brady","TX","76825","",""
"48000016001",1182798,"Point","30.6182","-96.3431","NAD83","14000' S INTX FM 60 FM 2818","","College Station","TX","77840","",""
"48003051001",1183212,"Point","31.2085","-97.0416","NAD83","NW SIDE OF LOTT ON AVE G BTWN","","Lott","TX","76656","",""
"48007090001",1183913,"Point","29.9953","-95.532","NAD83","2 3/4M NE FMR 1960 AND FMR 149","","Houston","TX","77042","",""
"48007838001",1184297,"Point","30.1807","-95.3483","NAD83","15100 East Dr","","Conroe","TX","77302","",""
"48008034001",1184381,"Point","28.8219","-97.8414","NAD83","500' E. FMR 792 AND 600' N.","","Kenedy","TX","78119","",""
"48009024001",1184483,"Point","30.498185","-99.730848","NAD83","0.4MI NE INTX FM 2169 AND IH 10","","Junction","TX","76849","",""
"48007012009",3501162,"Point","29.3203","-95.1712","NAD83","3519 Liberty Drive","","Pearland","TX","77588","",""
"48000148001",1182831,"Point","33.915","-102.3083","NAD83","100 West 6th Street","P.O. Box 1267","Littlefield","TX","79339","",""
"48002004001",1183107,"Point","33.64","-101.6767","NAD83","112 Hwy 82","","Idalou","TX","79329-1277","",""
"48002006001",1183109,"Point","33.6769","-101.9947","NAD83","780 12th Street","","Shallowater","TX","79363","",""
"48001482001",1067974,"Point","28.409520","-97.761497","NAD83","805 W Hutchinson St","","Beeville","TX","78102","",""
"48000000429",3613890,"County","31.25475875","-94.611742","NAD83","","","","TX","","48005","Angelina"
"48000000439",3613900,"County","31.03778267","-97.47790776","NAD83","","","","TX","","48027","Bell"
"48000000463",3613945,"County","33.60410808","-102.8285264","NAD83","","","","TX","","48079","Cochran"
"48000000416",3613029,"Point","31.870694","-96.323306","NAD83","","","Streetman","TX","75859","",""
"48000000417",3613122,"City","30.634364","-97.661591","NAD83","","","Horsepen","TX","78626","",""
"48003227001",1183291,"Point","30.175472","-95.752722","NAD83","Nichols Sawmill Rd","","Magnolia","TX","77355","",""
"48008035002",3303555,"Point","30.345324","-97.369766","NAD83","218 S Main St","","Elgin","TX","78621","",""
"48007033007",2881935,"Point","29.733974","-95.007019","NAD83","Baytown Ave","","Baytown","TX","77520","",""
"48000000486",3614046,"County","33.61663428","-100.7788138","NAD83","","","","TX","","48125","Dickens"
"48001151003",2865700,"County","29.52763253","-95.77090562","NAD83","","","","TX","","48157","Fort Bend"
"48000000512",3614073,"County","32.48036452","-94.81723694","NAD83","","","","TX","","48183","Gregg"
"48000000514",3614075,"County","34.53074134","-100.6809876","NAD83","","","","TX","","48191","Hall"
"48001150004",454853,"County","27.00089072","-99.16860134","NAD83","","","","TX","","48505","Zapata"
"48007567001",1184145,"Point","30.022732","-95.158167","NAD83","20915 Atascocita Point Dr","","Humble","TX","77346","",""
"48004010001",1183326,"Point","33.189283","-96.619263","NAD83","118 Park Cir","","Mckinney","TX","75069","",""
"48001158001",1182956,"Point","26.073514","-97.480230","NAD83","309 W 2nd St","","Los Fresnos","TX","78566","",""
"48007776001",3149588,"Point","30.051611","-95.236611","NAD83","","","Houston","TX","77057","",""
"48003232001",1183293,"Point","31.447410","-96.877441","NAD83","","","Riesel","TX","76682","",""
"48003287002",1183312,"Point","30.503339","-97.733946","NAD83","7024 Rambollet Ter","","Round Rock","TX","78681","",""
"48001150002",2874500,"Point","26.901673","-99.279075","NAD83","521 FM-496","","Zapata","TX","78076","",""
"48007601001",1184169,"Point","29.897528","-95.494444","NAD83","","","Houston","TX","77007","",""
"48001117003",3148190,"Point","29.895327","-95.60612","NAD83","","","Houston","TX","77041","",""
"48001643001",3149071,"Point","30.062694","-95.422972","NAD83","","","Houston","TX","77373","",""
"48071225001",3149388,"Point","29.975194","-95.46825","NAD83","","","Houston","TX","77014","",""
"48002035001",1183126,"Point","33.150200","-100.215054","NAD83","FM-1263","","Aspermont","TX","79502","",""
"48003017001",1183181,"Point","31.588918","-97.092190","NAD83","3900 Larry Ln","","Bellville","TX","76705","",""
"48002037001",1183128,"Point","33.586381","-99.797831","NAD83","504 W Benjamin St","","Benjamin","TX","79505","",""
"48001228001",1183008,"Point","28.3943","-96.8417","NAD83","SW INTX STEVENS ST AND MAIN ST","REFUGIO COUNTY","Austwell","TX","77950","",""
"48002025001",1183121,"Point","32.4704","-100.0126","NAD83","100 KENT STREET","126, TAYLOR COUNTY","Merkel","TX","79536","",""
"48003006001",1183170,"Point","31.069227","-97.605361","NAD83","3/4 MS. SE OF NOLANVILLE ON S.","","Nolanville","TX","76559","",""
"48003063001",1183221,"Point","30.6811","-98.04","NAD83","approximately 1.7 miles west of intersection of","SH 29 and FM 1174N","Bertram","TX","78605","",""
"48004003001",1183320,"Point","33.2951","-96.4164","NAD83","0.5MI SE INTX FM 545 AND FM 1377","","Blue Ridge","TX","75424-4401","",""
"48004370001",1183539,"Point","33.823292","-98.68679","NAD83","1MI NE CENTER 1/4 MI N USHWYS 82 AND 277","","Holliday","TX","76366","",""
"48005016001",1183578,"Point","32.4365","-95.1954","NAD83","0.4MI S INTX ST HWY 155 AND FM  3311","","Tyler","TX","75708","",""
"48005107001",1183653,"Point","32.4725","-94.0541","NAD83","602 SPUR 156","","Waskom","TX","75692","",""
"48007008001",1183777,"Point","29.8311","-95.6561","NAD83","3MI N INTX IH 10/ST HWY 6,0.8 MI","","Houston","TX","77084","",""
"48007123001",1183938,"Point","29.5784","-95.3623","NAD83","3711 SOHO DRIVE","","Pearland","TX","77478","",""
"48008033002",1184380,"Point","29.6854","-97.6274","NAD83","1/2M N USHWY 90; 1M E/NE US","HWY90 & UWHWY 183,CALDWELL CO","Luling","TX","78648","",""
"48008108001",1184430,"Point","29.5006","-98.5428","NAD83","311 Sullivan Dr","","San Antonio","TX","78213","",""
"48002038001",1183129,"Point","33.187559","-102.255249","NAD83","702 N Cedar St","","Brownfield","TX","79316","",""
"48000000488",3614048,"County","27.68133382","-98.50889672","NAD83","","","","TX","","48131","Duval"
"48000000505",3614066,"County","33.17991074","-101.2984496","NAD83","","","","TX","","48169","Garza"
"48001714801",3159548,"City","29.297174","-94.798279","NAD83","","","Haymarket","TX","","",""
"48000000533",3614098,"County","33.123531","-96.08550014","NAD83","","","","TX","","48231","Hunt"
"48009056001",1184493,"Point","30.578297","-98.377934","NAD83","421 Hillview Dr","","Marble Falls","TX","78654","",""
"48004354006",1183523,"Point","33.044262","-96.633951","NAD83","","","Wylie","TX","75098","",""
"48000000546",3614328,"County","32.77852261","-97.80472194","NAD83","","","","TX","","48367","Parker"
"48000000418",3613135,"Point","26.278246","-98.570437","NAD83","805 GUADALUPE FLORES RD","","Sullivan City","TX","78595","",""
"48004206002",1183462,"Point","33.562568","-97.842178","NAD83","204 E Nelson St","","Bowie","TX","76230","",""
"48071109001",3123868,"Point","29.673083","-95.751917","NAD83","","","Houston","TX","77469","",""
"48008042001",1184389,"Point","29.232639","-97.979611","NAD83","","","Stockdale","TX","78160","",""
"48000000544",3614326,"County","30.64834941","-97.60105467","NAD83","","","","TX","","48491","Williamson"
"48007912001",3124028,"Point","29.694158","-95.764166","NAD83","","","Richmond","TX","77047","",""
"48007040801",3540518,"City","30.00605484","-95.2681077","NAD83","","","Montebello","TX","77338","",""
"48002020002",3516978,"Point","26.243694","-98.469944","NAD83","408 Jessica Jane Ave","","La Joya","TX","78560","",""
"48000128001",1182815,"Point","34.513700","-102.880869","NAD83","903 2nd St","","Bovina","TX","79009","",""
"48001635001",3149412,"Point","29.859181","-95.581407","NAD83","","","Houston","TX","77044","",""
"48071281001",3149419,"Point","29.986222","-95.728231","NAD83","","","Cypress","TX","77433","",""
"48002090001",1070635,"Point","28.569748","-97.791882","NAD83","690 Main St","","Tuleta","TX","78162","",""
"48000000509",3614070,"County","29.45641495","-97.49279927","NAD83","","","","TX","","48177","Gonzales"
"48006015002",1183687,"Point","30.128945","-93.797922","NAD83","1920 Bancroft Rd","","Orange","TX","77632","",""
"48000000527",3614091,"County","33.60750375","-102.3430919","NAD83","","","","TX","","48219","Hockley"
"48000000468",3613950,"County","29.6208542","-96.52630821","NAD83","","","","TX","","48089","Colorado"
"48008152001",1184448,"Point","29.903758","-96.880875","NAD83","420 W Travis St","","La Grange","TX","78945","",""
"48004115001",1183424,"Point","32.578642","-97.355175","NAD83","301 E Main St","","Crowley","TX","76036","",""
"48000000537",3614125,"County","28.95603133","-96.57883268","NAD83","","","","TX","","48239","Jackson"
"48003021001",1183184,"Point","31.460883","-97.205658","NAD83","129 Crockett Ln","","Hewitt","TX","76643","",""
"48007110001",1227915,"Point","30.143791","-94.638805","NAD83","51 County Road 2417","","Hull","TX","77564","",""
"48007910001",3124073,"Point","29.600458","-95.664611","NAD83","6302 Oakburl Ln","","Sugar Land","TX","77479","",""
"48007571001",1184148,"Point","29.807024","-95.156837","NAD83","1800 Aldates Dr","","Houston","TX","77015","",""
"48000000428",3613888,"County","32.30506283","-102.6378839","NAD83","","","","TX","","48003","Andrews"
"48000000471",3613954,"County","31.32645211","-99.86413426","NAD83","","","","TX","","48095","Concho"
"48003158001",1183279,"Point","32.841808","-97.187805","NAD83","820 Thousand Oaks Dr","","Hurst","TX","76054","",""
"48007861001",1184313,"Point","29.780693","-95.516682","NAD83","906 Hickorywood Ln","","Houston","TX","77024","",""
"48001145001",1182948,"Point","26.411089","-97.793770","NAD83","13301 7th Ave","","Lyford","TX","78569","",""
"48004038001",1183357,"Point","32.754292","-96.597204","NAD83","1003 Tosch Ln","","Mesquite","TX","75149","",""
"48007858001",1184312,"Point","30.161232","-95.502949","NAD83","136 W Woodstock Circle Dr","","Spring","TX","77381","",""
"48007739001",1184247,"Point","30.188165","-95.516167","NAD83","28 Autumn Cres","","Spring","TX","77381","",""
"48071166001",3119533,"Point","29.726390","-95.629570","NAD83","3181 Windchase Blvd","","Houston","TX","77082","",""
"48007791001",1184272,"Point","30.254693","-95.427761","NAD83","13710 Kidd Rd","","Conroe","TX","77302","",""
"48071187001",3124303,"Point","29.554494","-95.676155","NAD83","1734 Forestlake Dr","","Sugar Land","TX","77479","",""
"48007909001",3124148,"Point","29.598349","-95.694673","NAD83","4226 Rocky Bend Dr","","Sugar Land","TX","77479","",""
"48003012001",1183177,"Point","31.398410","-97.706909","NAD83","4135 TX-36","","Gatesville","TX","76528","",""
"48007526001",1184123,"Point","29.967427","-95.502820","NAD83","11939 Misty Valley Dr","","Houston","TX","77066","",""
"48007025002",1183801,"Point","29.460076","-95.046759","NAD83","4502 Benson St","","Dickinson","TX","77539","",""
"48004124002",1183435,"Point","32.894002","-97.089572","NAD83","706 Premier Pl","","Grapevine","TX","76051","",""
"48007568001",1184146,"Point","29.987092","-95.504322","NAD83","4720 Cashel Cir","","Houston","TX","77069","",""
"48007683002",1184214,"Point","29.747089","-95.749969","NAD83","2209 S Mason Rd","","Katy","TX","77450","",""
"48007683001",1184213,"Point","29.782779","-95.761042","NAD83","22416 Deville Dr","","Katy","TX","77450","",""
"48007602001",1227931,"Point","29.711388","-95.658903","NAD83","15318 Cedar Ridge Dr","","Houston","TX","77082","",""
"48007033008",2881992,"Point","29.738147","-95.002899","NAD83","","","Baytown","TX","77520","",""
"48007619001",1184178,"Point","30.003483","-95.412140","NAD83","819 N Sky Dr","","Houston","TX","77073","",""
"48071216001",3149092,"Point","29.87804074","-95.654537","NAD83","6928 Sommerall Dr","","Houston","TX","77084","",""
"48071226001",3149393,"Point","29.945216","-95.43542","NAD83","","","Houston","TX","77067","",""
"48071230001",3149439,"Point","29.8688797","-95.667363","NAD83","6699 Whimsey Ct","","Houston","TX","77084","",""
"48001785002",3515380,"Point","29.884465824","-95.45023699","NAD83","9802 W Montgomery Rd","","Houston","TX","77088","",""
"48007872001",1184320,"Point","29.989562","-95.593052","NAD83","14226 Lakewood Forest Dr","","Houston","TX","77070","",""
"48001125006",2886402,"Point","27.504998","-99.507645","NAD83","1216 Hidalgo St","","Laredo","TX","78040","",""
"48007532001",1184127,"Point","29.93932","-95.61979","NAD83","","","Cypress","TX","00000","",""
"48071214001",3149060,"Point","29.97399","-95.57135","NAD83","","","Houston","TX","77002","",""
"48001211003",2913205,"Point","27.93982","-97.595","NAD83","","","Odem","TX","78370","",""
"48007728001",1184240,"Point","29.891154","-95.535133","NAD83","","","Houston","TX","77040","",""
"48004132001",1183442,"Point","32.8338782","-97.233286","NAD83","6929 Riviera Dr","","North Richland Hills","TX","76180","",""
"48007121001",1183937,"Point","29.826896663","-95.71418267","NAD83","3806 Flatwood Dr","","Katy","TX","77449","",""
"48004016801",3542596,"City","32.957688","-96.734276","NAD83","","","Belfair","TX","","",""
"48008014801",3541169,"City","29.551947","-98.497925","NAD83","","","Cowiche","TX","78207","",""
"48007215001",1184007,"Point","30.186385","-95.511017","NAD83","10 Hollymead Dr","","Spring","TX","77381","",""
"48007513001",1184115,"Point","29.974267","-95.581570","NAD83","10714 Elmdale Dr","","Houston","TX","77070","",""
"48001857020",2835620,"Point","26.301109","-98.162327","NAD83","106 N Closner Blvd","","Edinburg","TX","78539","",""
"48004100001",1183407,"Point","32.750033","-96.466055","NAD83","546 N Center St","","Forney","TX","75126","",""
"48004032001",1183353,"Point","32.790665","-97.063179","NAD83","2207 Riverside Pkwy","","Grand Prairie","TX","75050","",""
"48008159001",1184450,"Point","29.624877","-98.228073","NAD83","3564 Wimbledon Dr","","Cibolo","TX","78108","",""
"48007583001",1184159,"Point","29.919381","-95.096111","NAD83","1721 Newport Country Club Dr","","Crosby","TX","77532","",""
"48007612001",1227932,"Point","29.744873","-95.729735","NAD83","S Fry Blvd","","Katy","TX","77450","",""
"48007132001",1183946,"Point","29.872466","-95.705466","NAD83","6503 Larissa Cir","","Katy","TX","77449","",""
"48007197001",1183992,"Point","30.044690","-95.485268","NAD83","4535 Countrycrossing Dr","","Spring","TX","77388","",""
"48001715001",3140835,"Point","29.9286875","-95.598094","NAD83","11733 Fallbrook Dr","","Houston","TX","77065","",""
"48004033001",1227836,"Point","32.8340426","-96.791523","NAD83","3600 Cornell Ave","","Dallas","TX","75205","",""
"48004126001",1183437,"Point","32.823346","-97.172602","NAD83","273 W Pipeline Rd","","Hurst","TX","76053","",""
"48004034001",1183354,"Point","32.648373","-96.713848","NAD83","205 W Athens St","","Hutchins","TX","75141","",""
"48007469001",1184089,"Point","32.866178","-96.404449","NAD83","1220 Manchester Dr","","Rockwall","TX","75032","",""
"48007672001",1184204,"Point","29.599572","-95.243686","NAD83","9023 Kirkmont Dr","","Houston","TX","77089","",""
"48007674001",1184205,"Point","30.0484617","-95.531454","NAD83","7088 Spring-Cypress Rd","","Spring","TX","77379","",""
"48004322001",1183509,"Point","33.6869","-96.618527","NAD83","107 Northaven Ln","","Sherman","TX","75092","",""
"48000017004",2898427,"Point","30.2768399","-97.790056","NAD83","3215 Pickwick Ln","","Austin","TX","78746","",""
"48007682002",1184212,"Point","29.9925894","-95.610662","NAD83","12612 Malcomson Rd","","Houston","TX","77070","",""
"48000172001",1227750,"Point","35.444169","-100.273762","NAD83","418 S Main St","","Wheeler","TX","79096","",""
"48000000434",3613895,"County","29.88711223","-96.27791829","NAD83","","","","TX","","48015","Austin"
"48000000447",3613911,"County","29.81205836","-103.2518906","NAD83","","","","TX","","48043","Brewster"
"48000000451",3613916,"County","30.78843382","-98.18252382","NAD83","","","","TX","","48053","Burnet"
"48007217006",3515479,"Point","29.931135","-95.358582","NAD83","1780 Aldine Bender Rd","","Houston","TX","77032","",""
"48004028001",1183347,"Point","32.648770","-96.914349","NAD83","310 Melody Ln","","Duncanville","TX","75116","",""
"48003235001",1183294,"Point","30.384723","-95.513763","NAD83","","","Conroe","TX","77304","",""
"48002018001",1183117,"Point","32.723465","-101.975784","NAD83","2227 S 4th St","","Lamesa","TX","79331","",""
"48007428001",1184073,"Point","29.304364","-95.276527","NAD83","","","Liverpool","TX","77577","",""
"48000000540",3614293,"Watershed","30.034529","-98.127394","NAD83","","","","TX","","",""
"48000000542",3614322,"County","32.59927808","-96.28779341","NAD83","","","","TX","","48257","Kaufman"
"48000000543",3614324,"County","30.33423319","-97.78194654","NAD83","","","","TX","","48453","Travis"
"48000165001",1227748,"Point","34.475005","-101.301498","NAD83","302 Grady St","","Silverton","TX","79257","",""
"48007039036",1183837,"Point","29.627190","-95.408750","NAD83","1951 W Orem Dr","","Houston","TX","77047","",""
"48000017007",1067567,"Point","29.979663","-97.095072","NAD83","","","Smithville","TX","78957","",""
"48004354015",2808063,"Point","33.044262","-96.633951","NAD83","","","Wylie","TX","75098","",""
"48007911001",1184340,"Point","29.648055","-95.664722","NAD83","16902 Benwick Dr","","Sugar Land","TX","77498","",""
"48005004001",1183564,"Point","33.448201","-94.134808","NAD83","483 Johnson St","","Nash","TX","75569","",""
"48004296001",3131728,"Point","29.751752441","-95.46592515","NAD83","5164 Huckleberry Cir","","Houston","TX","77056","",""
"48007746001",1184249,"Point","30.04641503","-95.3155134","NAD83","21602 Cypresswood Dr","","Spring","TX","77373","",""
"48071128001",3136408,"Point","29.894806","-95.610028","NAD83","","","Houston","TX","77041","",""
"48001021001",1182889,"Point","31.597844","-102.897952","NAD83","507 N Carol Ave","","Monahans","TX","79756","",""
"48000136001",1182822,"Point","34.559331","-102.298595","NAD83","","","Dimmitt","TX","79027","",""
"48001125007",2886362,"Point","27.581666","-99.505277","NAD83","","","Laredo","TX","78045","",""
"48001250001",3542317,"Point","27.890067","-97.326508","NAD83","1737 Denver St","","Portland","TX","78374","",""
"48007009001",1183778,"Point","29.801475","-95.685253","NAD83","","","Houston","TX","77777","",""
"48000123001",1182811,"Point","35.432281","-101.173611","NAD83","404 S Omohundro St","","White Deer","TX","79097","",""
"48000239001",1227752,"Point","33.872767","-101.595383","NAD83","1702 Avenue E","","Petersburg","TX","79250","",""
"48007917001",3147570,"Point","29.878085","-95.657980","NAD83","Hillsdale Creek Dr","","Houston","TX","77084","",""
"48004123001",1183433,"Point","32.975125","-97.3472","NAD83","208 FM-156 N","","Haslet","TX","76052","",""
"48007471001",1184090,"Point","29.5836559","-95.5514273","NAD83","3103 Greenridge Dr","","Missouri City","TX","77459","",""
"48006186001",1227908,"Point","30.62264","-96.42213","NAD83","","","Bryan","TX","77807","",""
"48008038001",1184385,"Point","29.322823","-99.486024","NAD83","","","Sabinal","TX","78881","",""
"48003081003",1227817,"Point","30.183461351","-96.93627431","NAD83","181 Old TX-20","","Giddings","TX","78942","",""
"48001500601",3346110,"Point","30.614519","-95.572067","NAD83","","","Huntsville","TX","77340","",""
"48006167001",1183758,"Point","30.914361","-94.432139","NAD83","","","Colmesneil","TX","75938","",""
"48071221001",3149308,"Point","29.962","-95.249806","NAD83","","","Houston","TX","77369","",""
"48003299001",1183317,"Point","30.412528","-95.927639","NAD83","","","Navasota","TX","77868","",""
"48009033001",1184485,"Point","31.204056","-98.680944","NAD83","","","San Saba","TX","76877","",""
"48001040001",1182899,"Point","31.585022562","-106.2733772","NAD83","1521 San Elizario Rd","","San Elizario","TX","79849","",""
"48007711001",1184230,"Point","29.927707","-95.486601","NAD83","10302 Coralstone Rd","","Houston","TX","77086","",""
"48004133001",1183444,"Point","32.71434","-97.15623","NAD83","3005 Smith Barry Rd","","Arlington","TX","76013","",""
"48003260001",1183302,"Point","30.1832535","-97.891215","NAD83","","","Austin","TX","78739","",""
"48071269001",3153670,"Point","29.895778","-95.550472","NAD83","","","Houston","TX","77040","",""
"48004135001",1183446,"Point","32.777267331","-97.39424111","NAD83","4912 Ohio Garden Rd","","Fort Worth","TX","76114","",""
"48004029001",1183349,"Point","32.920160","-96.890917","NAD83","2600 Mount View Dr","","Dallas","TX","75234","",""
"48004110001",1183417,"Point","32.727220","-97.101974","NAD83","1005 Ruby St","","Arlington","TX","76010","",""
"48007133001",1183947,"Point","29.891108","-95.639248","NAD83","7942 Service Center Dr","","Houston","TX","77095","",""
"48008076001",1184417,"Point","29.067573","-98.077869","NAD83","305 S Storts St","","Poth","TX","78147","",""
