"CWNS_ID","FACILITY_ID","STATE_CODE","CURRENT_EFFLUENT_TREATMENT_LEVEL","CURRENT_DISINFECTION_FLAG","FUTURE_EFFLUENT_TREATMENT_LEVEL","FUTURE_DISINFECTION_FLAG"
"48003198001",3509397,"TX","Secondary","Y","Secondary","Y"
"48001404001",3510817,"TX","Secondary","Y","Secondary","Y"
"48002020002",3516978,"TX","Secondary","Y","Secondary","Y"
"48001115001",1227765,"TX","Secondary","Y","Secondary","Y"
"48004208001",1227853,"TX","Secondary","Y","Secondary","Y"
"48007173001",1227916,"TX","Secondary","Y","Secondary","Y"
"48004077001",1227844,"TX","Secondary","Y","Secondary","Y"
"48005112001",1227890,"TX","Secondary","Y","Secondary","Y"
"48000127100",1182814,"TX","Secondary","Y","Secondary","Y"
"48001119002",1182921,"TX","Secondary","Y","Secondary","Y"
"48001201001",1182977,"TX","Secondary","Y","Secondary","Y"
"48002054001",1183137,"TX","Secondary","Y","Secondary","Y"
"48002137001",1183161,"TX","Secondary","Y","Secondary","Y"
"48004205001",1183460,"TX","Secondary","Y","Secondary","Y"
"48004215002",1183468,"TX","Secondary","Y","Secondary","Y"
"48004362002",1183533,"TX","Secondary","Y","Secondary","Y"
"48005006006",1183568,"TX","Secondary","Y","Secondary","Y"
"48006009003",1183678,"TX","Secondary","Y","Secondary","Y"
"48007039065",1183841,"TX","Secondary","Y","Secondary","Y"
"48007168001",1183976,"TX","Secondary","Y","Secondary","Y"
"48007495001",1184102,"TX","Secondary","Y","Secondary","Y"
"48007573001",1184150,"TX","Secondary","Y","Secondary","Y"
"48008037002",1184384,"TX","Secondary","Y","Secondary","Y"
"48006020004",2887746,"TX","Secondary","Y","Secondary","Y"
"48002090001",1070635,"TX","Secondary","Y","Secondary","Y"
"48001002001",1182870,"TX","Secondary","Y","Secondary","Y"
"48003052001",1183213,"TX","Secondary","Y","Secondary","Y"
"48000017007",1067567,"TX","Secondary","Y","Secondary","Y"
"48000160001",1182841,"TX","Secondary","Y","Secondary","Y"
"48001151001",1182954,"TX","Secondary","Y","Secondary","Y"
"48001243001",1183021,"TX","Secondary","Y","Secondary","Y"
"48003102001",1183250,"TX","Secondary","Y","Secondary","Y"
"48003232001",1183293,"TX","Secondary","Y","Secondary","Y"
"48004065001",1183380,"TX","Advanced","Y","Advanced","Y"
"48004204001",1183459,"TX","Secondary","Y","Secondary","Y"
"48004313001",1183505,"TX","Secondary","Y","Secondary","Y"
"48005256001",1183667,"TX","Secondary","Y","Secondary","Y"
"48006154001",1183755,"TX","Secondary","Y","Secondary","Y"
"48006185001",1183767,"TX","Secondary","Y","Secondary","Y"
"48007151001",1183960,"TX","Secondary","Y","Secondary","Y"
"48007596001",1184165,"TX","Secondary","Y","Secondary","Y"
"48008028003",1184373,"TX","Secondary","Y","Secondary","Y"
"48007700001",1227933,"TX","Secondary","Y","Secondary","Y"
"48008028005",3509619,"TX","Secondary","Y","Secondary","Y"
"48001765001",3516456,"TX","Secondary","Y","Secondary","Y"
"48001368001",1183067,"TX","Secondary","Y","Secondary","Y"
"48001402001",1183074,"TX","Secondary","Y","Secondary","Y"
"48003116002",1183262,"TX","Secondary","Y","Secondary","Y"
"48003224001",1183290,"TX","Secondary","N","Secondary","N"
"48005082001",1183632,"TX","Secondary","Y","Secondary","Y"
"48007650001",1184194,"TX","Secondary","Y","Secondary","Y"
"48007820001",1184286,"TX","Secondary","Y","Secondary","Y"
"48003071001",1227813,"TX","Secondary","Y","Secondary","Y"
"48003089001",1227819,"TX","Secondary","Y","Secondary","Y"
"48005020002",1227871,"TX","Secondary","Y","Secondary","Y"
"48007198001",1227918,"TX","Secondary","Y","Secondary","Y"
"48000005004",1182795,"TX","Secondary","Y","Secondary","Y"
"48000107001",1182803,"TX","Secondary","Y","Secondary","Y"
"48001131001",1182935,"TX","Secondary","Y","Secondary","Y"
"48001267001",1183036,"TX","Secondary","Y","Secondary","Y"
"48002031001",1183125,"TX","Secondary","Y","Secondary","Y"
"48003076002",1183228,"TX","Secondary","Y","Secondary","Y"
"48003123001",1183267,"TX","Secondary","Y","Secondary","Y"
"48004104001",1183410,"TX","Secondary","Y","Secondary","Y"
"48004374001",1183541,"TX","Secondary","Y","Secondary","Y"
"48005137001",1183661,"TX","Secondary","Y","Secondary","Y"
"48006004002",1183675,"TX","Secondary","Y","Secondary","Y"
"48006074001",1183728,"TX","Secondary","N","Advanced","Y"
"48007021002",1183794,"TX","Secondary","Y","Secondary","Y"
"48007069001",1183897,"TX","Secondary","Y","Secondary","Y"
"48007479001",1184094,"TX","Secondary","Y","Secondary","Y"
"48007599001",1184167,"TX","Secondary","Y","Secondary","Y"
"48007883001",1184328,"TX","Secondary","Y","Secondary","Y"
"48008045002",1184393,"TX","Secondary","Y","Secondary","Y"
"48008066001",1184407,"TX","Secondary","Y","Secondary","Y"
"48008080001",1184420,"TX","Secondary","Y","Secondary","Y"
"48001032001",1227760,"TX","Secondary","Y","Secondary","Y"
"48004143001",1227849,"TX","Secondary","Y","Secondary","Y"
"48005003001",1227867,"TX","Secondary","Y","Secondary","Y"
"48001023001",1182891,"TX","Secondary","Y","Secondary","Y"
"48002056001",1183139,"TX","Secondary","Y","Secondary","Y"
"48004078005",1183389,"TX","Secondary","Y","Secondary","Y"
"48005096001",1183646,"TX","Secondary","Y","Secondary","Y"
"48007128001",1183942,"TX","Secondary","Y","Secondary","Y"
"48007175001",1183982,"TX","Secondary","Y","Secondary","Y"
"48007304001",1184058,"TX","Secondary","Y","Secondary","Y"
"48007444001",1184081,"TX","Secondary","Y","Secondary","Y"
"48007039107",2885642,"TX","Secondary","Y","Secondary","Y"
"48001125007",2886362,"TX","Secondary","Y","Secondary","Y"
"48008201001",1184461,"TX","Secondary","Y","Secondary","Y"
"48007826003",1184289,"TX","Secondary","Y","Secondary","Y"
"48007854001",1184309,"TX","Secondary","Y","Secondary","Y"
"48008028001",1184372,"TX","Secondary","Y","Secondary","Y"
"48008031001",1184377,"TX","Secondary","Y","Secondary","Y"
"48008044001",1184391,"TX","Secondary","Y","Secondary","Y"
"48004205002",421507,"TX","Secondary","Y","Secondary","Y"
"48000159001",1182840,"TX","Secondary","Y","Secondary","Y"
"48001235001",1183014,"TX","Secondary","Y","Secondary","Y"
"48006027001",1183699,"TX","Secondary","Y","Secondary","Y"
"48006049001",1183712,"TX","Secondary","N","Secondary","N"
"48006061001",1183718,"TX","Secondary","Y","Secondary","Y"
"48006063002",1183721,"TX","Secondary","Y","Secondary","Y"
"48006157001",1183756,"TX","Secondary","Y","Secondary","Y"
"48007030001",1183810,"TX","Secondary","Y","Secondary","Y"
"48007737001",1184246,"TX","Secondary","Y","Secondary","Y"
"48071225001",3149388,"TX","Secondary","Y","Secondary","Y"
"48003105001",1227822,"TX","Secondary","Y","Secondary","Y"
"48008055001",1227939,"TX","Secondary","Y","Secondary","Y"
"48008058001",1227940,"TX","Secondary","Y","Secondary","Y"
"48004354018",458487,"TX","Secondary","Y","Secondary","Y"
"48071018001",3119488,"TX","Secondary","Y","Secondary","Y"
"48003126001",1227827,"TX","Secondary","N","Secondary","N"
"48004094001",1227847,"TX","Advanced","Y","Advanced","Y"
"48006053001",1227899,"TX","Secondary","Y","Secondary","Y"
"48001148001",1182951,"TX","Secondary","Y","Secondary","Y"
"48004218001",1183471,"TX","Secondary","Y","Secondary","Y"
"48005006001",1183566,"TX","Secondary","Y","Secondary","Y"
"48005074001",1183623,"TX","Secondary","Y","Secondary","Y"
"48006012001",1183684,"TX","Secondary","Y","Secondary","Y"
"48007095001",1183917,"TX","Secondary","Y","Secondary","Y"
"48007722001",1184236,"TX","Secondary","Y","Secondary","Y"
"48008174001",1184454,"TX","Secondary","Y","Secondary","Y"
"48009043001",1184489,"TX","Secondary","Y","Secondary","Y"
"48009070001",1184497,"TX","Secondary","Y","Secondary","Y"
"48001500601",3346110,"TX","Secondary","Y","Secondary","Y"
"48002002001",1183106,"TX","Secondary","Y","Secondary","Y"
"48004219002",1183473,"TX","Secondary","Y","Secondary","Y"
"48005062001",1183613,"TX","Secondary","Y","Secondary","Y"
"48005101001",1183649,"TX","Secondary","Y","Secondary","Y"
"48007039076",1183846,"TX","Secondary","Y","Secondary","Y"
"48007052001",1183873,"TX","Secondary","Y","Secondary","Y"
"48007105001",1183926,"TX","Secondary","Y","Secondary","Y"
"48007707001",1184228,"TX","Secondary","Y","Secondary","Y"
"48008029001",1184375,"TX","Secondary","Y","Secondary","Y"
"48009516001",1184517,"TX","Secondary","Y","Secondary","Y"
"48004354019",3534336,"TX","Secondary","Y","Secondary","Y"
"48001078001",3513796,"TX","Secondary","Y","Secondary","Y"
"48001056001",3513956,"TX","Secondary","Y","Secondary","Y"
"48002018002",411191,"TX","Secondary","Y","Secondary","Y"
"48000000108",3609159,"TX","Secondary","Y","Secondary","Y"
"48003001001",1183166,"TX","Secondary","N","Secondary","Y"
"48001111001",1182915,"TX","Secondary","Y","Secondary","Y"
"48007465001",1184088,"TX","Secondary","Y","Secondary","Y"
"48004213001",1183466,"TX","Secondary","Y","Secondary","Y"
"48005053001",1227878,"TX","Advanced","Y","Advanced","Y"
"48001114001",1227764,"TX","Advanced","Y","Advanced","Y"
"48003290001",1227830,"TX","Secondary","Y","Secondary","Y"
"48000000113",3609250,"TX","","","Secondary","Y"
"48004207001",1227852,"TX","Secondary","Y","Secondary","Y"
"48004323001",1183510,"TX","Secondary","Y","Secondary","Y"
"48004052001",1183370,"TX","Advanced","Y","Advanced","Y"
"48000000118",3609575,"TX","","","Secondary","N"
"48000000106",3608999,"TX","","","Secondary","Y"
"48002138001",1227800,"TX","Advanced","N","Advanced","N"
"48008069001",1184411,"TX","Advanced","Y","Advanced","Y"
"48000000109",3609163,"TX","Secondary","N","Secondary","N"
"48001117001",1182918,"TX","Secondary","Y","Secondary","Y"
"48000000115",3609565,"TX","","","Secondary","Y"
"48007423001",1227920,"TX","Secondary","Y","Secondary","Y"
"48000000119",3609588,"TX","","","Secondary","N"
"48009039001",1184488,"TX","Secondary","Y","Advanced","Y"
"48000000117",3609574,"TX","Secondary","Y","Secondary","Y"
"48005081001",1183631,"TX","Secondary","Y","Secondary","Y"
"48003070001",1227812,"TX","Secondary","Y","Secondary","Y"
"48003080001",1227816,"TX","Secondary","Y","Secondary","Y"
"48009016001",1184478,"TX","Secondary","Y","Secondary","Y"
"48001018003",3538816,"TX","Secondary","Y","Secondary","Y"
"48007039067",2883822,"TX","Secondary","Y","Secondary","Y"
"48007062001",1227912,"TX","Secondary","Y","Secondary","Y"
"48007012005",1065730,"TX","Secondary","Y","Secondary","Y"
"48000000112",3609242,"TX","Secondary","Y","Secondary","Y"
"48000000103",3608783,"TX","Advanced","Y","Advanced","Y"
"48000000104",3608872,"TX","Secondary","Y","Secondary","Y"
"48004261001",1227861,"TX","Secondary","Y","Secondary","Y"
"48000000116",3609567,"TX","Secondary","Y","Secondary","Y"
"48009051001",1184492,"TX","Secondary","Y","Secondary","Y"
"48004096001",1183404,"TX","Secondary","Y","Secondary","Y"
"48000000120",3609590,"TX","Secondary","Y","Secondary","Y"
"48001112001",1182916,"TX","Secondary","Y","Secondary","Y"
"48005009001",1183571,"TX","Secondary","Y","",""
"48000000171",3610608,"TX","","","Secondary","Y"
"48000000133",3610460,"TX","","","Secondary","N"
"48000000167",3610568,"TX","Secondary","Y","Secondary","Y"
"48006029001",1183700,"TX","Secondary","Y","Secondary","Y"
"48003085001",1227818,"TX","Secondary","Y","Secondary","Y"
"48000240001",1227753,"TX","Secondary","Y","Secondary","Y"
"48000000169",3610570,"TX","Secondary","Y","Secondary","Y"
"48001217001",1227773,"TX","Secondary","Y","Secondary","Y"
"48007033009",413590,"TX","Secondary","Y","Secondary","Y"
"48001151006",3516498,"TX","Secondary","Y","Secondary","Y"
"48000000170",3610571,"TX","Secondary","Y","Secondary","Y"
"48000000165",3610547,"TX","","","Secondary","Y"
"48000000172",3610632,"TX","","","Secondary","Y"
"48000000130",3610396,"TX","Secondary","Y","Secondary","Y"
"48004089001",1183398,"TX","Secondary","Y","Secondary","Y"
"48000000121",3609620,"TX","Secondary","Y","Secondary","Y"
"48000000111",3609229,"TX","Secondary","Y","Secondary","Y"
"48004142001",1183452,"TX","Secondary","Y","Secondary","Y"
"48000005007",1227738,"TX","Secondary","Y","Secondary","Y"
"48009075001",1184498,"TX","Secondary","Y","Secondary","Y"
"48001238001",1183017,"TX","Secondary","Y","Secondary","Y"
"48000000123",3609624,"TX","","","Secondary","Y"
"48001120001",1182922,"TX","Secondary","Y","Secondary","Y"
"48005078001",1183627,"TX","Secondary","Y","Secondary","Y"
"48002001001",1183105,"TX","Secondary","Y","Secondary","Y"
"48001027001",1182895,"TX","Secondary","Y","Secondary","Y"
"48004057001",1183374,"TX","Secondary","Y","Secondary","Y"
"48009024001",1184483,"TX","Secondary","Y","Secondary","Y"
"48004026001",1183343,"TX","Secondary","Y","Secondary","Y"
"48004026002",1183344,"TX","Secondary","Y","Secondary","Y"
"48001046001",1182901,"TX","Secondary","Y","",""
"48000000122",3609622,"TX","","","Secondary","Y"
"48001166002",1182961,"TX","Secondary","Y","Secondary","Y"
"48003098001",1183245,"TX","Secondary","Y","Secondary","Y"
"48001044001",3268716,"TX","Secondary","Y","Secondary","Y"
"48001124001",1182926,"TX","Secondary","Y","Secondary","Y"
"48007028001",1183808,"TX","Secondary","Y","Secondary","Y"
"48000000124",3609625,"TX","Secondary","Y","Secondary","Y"
"48007815001",1184284,"TX","Secondary","Y","Secondary","Y"
"48071241001",3150676,"TX","","","Secondary","Y"
"48004076001",1183387,"TX","Secondary","Y","Secondary","Y"
"48001131004",3540036,"TX","Secondary","N","Secondary","N"
"48000000163",3610517,"TX","","","Secondary","Y"
"48007080001",1183904,"TX","Secondary","Y","Secondary","Y"
"48007632001",1184184,"TX","Secondary","Y","Secondary","Y"
"48007039102",2883840,"TX","Secondary","Y","Secondary","Y"
"48007039024",1183833,"TX","Secondary","Y","Secondary","Y"
"48007039108",2884264,"TX","Secondary","Y","Secondary","Y"
"48000000407",3612156,"TX","Secondary","Y","Secondary","Y"
"48000000408",3612157,"TX","Secondary","Y","Secondary","Y"
"48007039094",2885519,"TX","Secondary","Y","Secondary","Y"
"48007039002",1183821,"TX","Secondary","Y","Secondary","Y"
"48007039025",1183834,"TX","Secondary","Y","Secondary","Y"
"48007039043",1183838,"TX","Secondary","Y","Secondary","Y"
"48001204001",1182983,"TX","Secondary","Y","Secondary","Y"
"48000000403",3611315,"TX","Secondary","Y","Secondary","Y"
"48004083001",1183393,"TX","Secondary","Y","Advanced","Y"
"48000120001",1227741,"TX","Secondary","Y","Secondary","Y"
"48007039090",1183855,"TX","Secondary","Y","Secondary","Y"
"48007039026",1183835,"TX","Secondary","Y","Secondary","Y"
"48007039082",1183850,"TX","Secondary","Y","Secondary","Y"
"48002016001",1183115,"TX","Secondary","N","Secondary","N"
"48002040001",1227786,"TX","Secondary","N","Secondary","N"
"48000000406",3612155,"TX","Secondary","Y","Secondary","Y"
"48007039091",1183856,"TX","Secondary","Y","Secondary","Y"
"48007039035",1183836,"TX","Secondary","Y","Secondary","Y"
"48007039018",1183829,"TX","Secondary","Y","Secondary","Y"
"48007039101",3272948,"TX","Secondary","Y","Secondary","Y"
"48000000127",3610296,"TX","Secondary","Y","Secondary","Y"
"48001028001",1182896,"TX","Secondary","Y","Secondary","Y"
"48004226001",1183477,"TX","Secondary","Y","Secondary","Y"
"48000000132",3610453,"TX","Secondary","N","Secondary","N"
"48007646001",1184193,"TX","Secondary","Y","Secondary","Y"
"48009163001",1227954,"TX","Secondary","Y","Secondary","Y"
"48005075002",1183625,"TX","Secondary","Y","Secondary","Y"
"48000000162",3610515,"TX","Secondary","Y","Secondary","Y"
"48000000404",3611321,"TX","","","Secondary","Y"
"48000000405",3611432,"TX","Secondary","Y","Secondary","Y"
"48008150001",1184447,"TX","Secondary","Y","Secondary","Y"
"48007039006",1183824,"TX","Secondary","Y","Secondary","Y"
"48006035001",1183702,"TX","Secondary","Y","Secondary","Y"
"48000000416",3613029,"TX","","","Secondary","Y"
"48004086001",1183395,"TX","Secondary","Y","Secondary","Y"
"48009003001",1184467,"TX","Secondary","Y","Secondary","Y"
"48003112001",1227824,"TX","Secondary","Y","Secondary","Y"
"48003033009",2898762,"TX","Secondary","Y","",""
"48001296001",1183045,"TX","Secondary","Y","Secondary","Y"
"48006009007",1183681,"TX","Secondary","Y","Secondary","Y"
"48003033016",3514807,"TX","Secondary","Y","Secondary","Y"
"48000000412",3612700,"TX","","","Secondary","Y"
"48009508001",1184510,"TX","Secondary","Y","Secondary","Y"
"48000000410",3612351,"TX","Secondary","Y","Secondary","Y"
"48005076001",1227882,"TX","Secondary","Y","Secondary","Y"
"48001135001",1182939,"TX","Secondary","Y","Secondary","Y"
"48001257001",1183030,"TX","Secondary","Y","Secondary","Y"
"48003033005",1183199,"TX","Secondary","Y","Secondary","Y"
"48002065001",1183145,"TX","Secondary","N","Secondary","N"
"48007424001",1184069,"TX","Secondary","Y","Secondary","Y"
"48002068001",1183147,"TX","Secondary","Y","Secondary","Y"
"48003135001",3543157,"TX","Secondary","Y","Secondary","Y"
"48004224001",1183476,"TX","Secondary","Y","Secondary","Y"
"48004122011",3514356,"TX","","","Advanced","Y"
"48001233001",1183012,"TX","Secondary","Y","Secondary","Y"
"48007036001",1183817,"TX","Secondary","Y","Secondary","Y"
"48003140001",1183276,"TX","Secondary","Y","Secondary","Y"
"48004202001",1227850,"TX","Secondary","Y","Secondary","Y"
"48004046001",1183365,"TX","Secondary","Y","Secondary","Y"
"48002037001",1183128,"TX","Secondary","Y","Secondary","Y"
"48004287001",1183500,"TX","Secondary","Y","Advanced","Y"
"48001316001",1227779,"TX","Secondary","Y","Secondary","Y"
"48007499001",1184105,"TX","Secondary","Y","Secondary","Y"
"48006002001",1183673,"TX","Secondary","Y","Secondary","Y"
"48000001003",1182783,"TX","Secondary","Y","Secondary","Y"
"48007057002",1183878,"TX","Secondary","Y","Secondary","Y"
"48001203003",1227770,"TX","Secondary","Y","Secondary","Y"
"48006105001",1183734,"TX","Secondary","Y","Secondary","Y"
"48007505001",1227924,"TX","Secondary","Y","Secondary","Y"
"48001203011",419881,"TX","Secondary","Y","Secondary","Y"
"48005054001",1183607,"TX","Secondary","Y","Secondary","Y"
"48005058001",1183611,"TX","Secondary","Y","Secondary","Y"
"48009046001",1227952,"TX","Secondary","Y","Secondary","Y"
"48007519001",1184118,"TX","Secondary","Y","Secondary","Y"
"48007520001",1184119,"TX","Secondary","Y","Secondary","Y"
"48008057001",1184402,"TX","Secondary","Y","Secondary","Y"
"48007306001",1184060,"TX","Secondary","Y","Secondary","Y"
"48005157003",3513716,"TX","Secondary","Y","Secondary","Y"
"48005068001",1183617,"TX","Secondary","Y","Secondary","Y"
"48005065001",1183615,"TX","Secondary","Y","Secondary","Y"
"48003081001",1183231,"TX","Secondary","Y","Secondary","Y"
"48007118001",1183935,"TX","Secondary","Y","Secondary","Y"
"48007828001",1184290,"TX","Secondary","Y","Secondary","Y"
"48006165001",1183757,"TX","Secondary","Y","Secondary","Y"
"48002027001",1227784,"TX","Secondary","Y","Secondary","Y"
"48007613001",1184173,"TX","Secondary","Y","Secondary","Y"
"48007156001",1183965,"TX","Secondary","Y","Secondary","Y"
"48001688001",3149433,"TX","Secondary","Y","Secondary","Y"
"48004141001",1183451,"TX","Secondary","Y","Secondary","Y"
"48007540001",1184132,"TX","Secondary","Y","Secondary","Y"
"48007614001",1184174,"TX","Secondary","Y","Secondary","Y"
"48005039001",1227876,"TX","Secondary","Y","Secondary","Y"
"48008040001",1184387,"TX","Secondary","Y","Secondary","Y"
"48004330001",1183512,"TX","Secondary","Y","Secondary","Y"
"48005017002",1227870,"TX","Secondary","Y","Secondary","Y"
"48007085001",1183908,"TX","Secondary","Y","Secondary","Y"
"48007064008",1183890,"TX","Secondary","Y","Secondary","Y"
"48007029001",1183809,"TX","Secondary","Y","Secondary","Y"
"48003004001",1227801,"TX","Secondary","Y","Secondary","Y"
"48007110001",1227915,"TX","Secondary","Y","Secondary","Y"
"48004144001",1183453,"TX","Secondary","Y","Secondary","Y"
"48003116003",416210,"TX","Secondary","Y","Secondary","Y"
"48007017001",1183788,"TX","Secondary","Y","Secondary","Y"
"48007048001",1183866,"TX","Secondary","Y","Secondary","Y"
"48000003003",1182786,"TX","Secondary","N","Secondary","N"
"48001216001",1182995,"TX","Secondary","Y","Secondary","Y"
"48003116001",1183261,"TX","Secondary","Y","Secondary","Y"
"48000000423",3613866,"TX","Advanced","Y","Advanced","Y"
"48000001004",1182784,"TX","Secondary","Y","Secondary","Y"
"48000000409",3612343,"TX","Secondary","Y","Secondary","Y"
"48000105001",1182799,"TX","Secondary","Y","Secondary","Y"
"48007180001",1183984,"TX","Secondary","Y","Secondary","Y"
"48007410001",1184064,"TX","Secondary","Y","Secondary","Y"
"48000004006",3106848,"TX","Secondary","Y","Secondary","Y"
"48000000418",3613135,"TX","Secondary","Y","Secondary","Y"
"48001216002",1182996,"TX","Secondary","Y","Secondary","Y"
"48001102001",1182905,"TX","Secondary","Y","Secondary","Y"
"48003058001",1183216,"TX","Advanced","N","Advanced","N"
"48071123001",3148212,"TX","Secondary","Y","Secondary","Y"
"48003040004",405776,"TX","","","Advanced","Y"
"48006063001",1183720,"TX","Secondary","Y","Secondary","Y"
"48005108001",1183654,"TX","Secondary","Y","Secondary","Y"
"48004369001",1183538,"TX","Secondary","Y","Secondary","Y"
"48006024002",1183697,"TX","Secondary","Y","Secondary","Y"
"48000164001",1182845,"TX","Secondary","Y","Secondary","Y"
"48007217006",3515479,"TX","Secondary","Y","Secondary","Y"
"48001405001",1227781,"TX","Secondary","Y","Secondary","Y"
"48003289001",1183314,"TX","Secondary","Y","Secondary","Y"
"48000016001",1182798,"TX","Secondary","Y","Secondary","Y"
"48007856001",1184311,"TX","Secondary","Y","Secondary","Y"
"48006059001",1183716,"TX","Secondary","Y","Secondary","Y"
"48001256002",3536396,"TX","Secondary","Y","Secondary","Y"
"48005016001",1183578,"TX","Secondary","Y","Secondary","Y"
"48003138001",1183274,"TX","Secondary","Y","Secondary","Y"
"48000003001",1227737,"TX","Secondary","Y","Secondary","Y"
"48001137001",1182940,"TX","Secondary","Y","Secondary","Y"
"48008137001",1184444,"TX","Secondary","Y","Secondary","Y"
"48004006001",1227833,"TX","Secondary","Y","Secondary","Y"
"48007846001",1184300,"TX","Secondary","Y","Secondary","Y"
"48007212001",1184005,"TX","Secondary","Y","Secondary","Y"
"48001158001",1182956,"TX","Secondary","Y","Secondary","Y"
"48005272001",1183671,"TX","Secondary","Y","Secondary","Y"
"48006186001",1227908,"TX","Secondary","Y","Secondary","Y"
"48007176001",1183983,"TX","Secondary","Y","Secondary","Y"
"48004233001",1183480,"TX","Secondary","Y","Secondary","Y"
"48004354015",2808063,"TX","Secondary","Y","Secondary","Y"
"48007135001",1183949,"TX","Secondary","Y","Secondary","Y"
"48001241002",3269320,"TX","Secondary","Y","Secondary","Y"
"48000143001",1227744,"TX","Secondary","Y","Secondary","Y"
"48071219001",3149289,"TX","Secondary","Y","Secondary","Y"
"48002059001",1227793,"TX","Secondary","Y","Secondary","Y"
"48003033010",3539816,"TX","Secondary","Y","Secondary","Y"
"48003033014",3514808,"TX","Secondary","Y","Secondary","Y"
"48008045003",3049348,"TX","Secondary","Y","Secondary","Y"
"48005029001",1183588,"TX","Secondary","Y","Secondary","Y"
"48007723001",1184237,"TX","Secondary","Y","Secondary","Y"
"48000169001",1182850,"TX","Secondary","Y","Secondary","Y"
"48001047001",3148232,"TX","Secondary","Y","Secondary","Y"
"48007012002",1183782,"TX","Secondary","Y","Secondary","Y"
"48007039061",1183840,"TX","Secondary","Y","Secondary","Y"
"48007039074",1183844,"TX","Secondary","Y","Secondary","Y"
"48004354004",1227865,"TX","Secondary","Y","Secondary","Y"
"48004354012",2808161,"TX","Secondary","Y","Secondary","Y"
"48005023001",1183582,"TX","Secondary","Y","Secondary","Y"
"48007002002",3056748,"TX","Secondary","Y","Secondary","Y"
"48005073001",1183622,"TX","Secondary","Y","Secondary","Y"
"48001278001",1183040,"TX","Secondary","Y","Secondary","Y"
"48000001001",1182782,"TX","Secondary","Y","Secondary","Y"
"48002020004",414932,"TX","Secondary","Y","Secondary","Y"
"48001130002",1182934,"TX","Secondary","Y","Secondary","Y"
"48003111003",1183257,"TX","Secondary","Y","Secondary","Y"
"48005026001",1183586,"TX","Secondary","Y","Secondary","Y"
"48007142001",1183956,"TX","Secondary","Y","Secondary","Y"
"48003103001",2874705,"TX","Secondary","Y","Secondary","Y"
"48002009001",1183112,"TX","Secondary","Y","Secondary","Y"
"48000000419",3613244,"TX","","","Secondary","Y"
"48007501001",1184107,"TX","Secondary","Y","Secondary","Y"
"48001105001",1182910,"TX","Secondary","Y","Secondary","Y"
"48004101001",1183408,"TX","Secondary","Y","Secondary","Y"
"48007040002",1183859,"TX","Secondary","Y","Secondary","Y"
"48004374003",1183542,"TX","Secondary","Y","Secondary","Y"
"48001265001",1183034,"TX","Secondary","Y","Secondary","Y"
"48009023001",1184482,"TX","Secondary","Y","Secondary","Y"
"48003035005",3536257,"TX","Secondary","Y","Secondary","Y"
"48004354016",2808380,"TX","Secondary","Y","Secondary","Y"
"48007688001",1184215,"TX","Secondary","Y","Secondary","Y"
"48001143001",1182946,"TX","Secondary","Y","Secondary","Y"
"48001237001",1183016,"TX","Secondary","Y","Secondary","Y"
"48002018001",1183117,"TX","Secondary","Y","Secondary","Y"
"48002048001",1227789,"TX","Secondary","Y","Secondary","Y"
"48003304001",421486,"TX","Secondary","Y","Secondary","Y"
"48007762001",1184258,"TX","Secondary","Y","Secondary","Y"
"48001004001",1182873,"TX","Secondary","Y","Secondary","Y"
"48006007001",1183677,"TX","Secondary","Y","Secondary","Y"
"48007154001",1183963,"TX","Secondary","Y","Secondary","Y"
"48001116001",1227766,"TX","Secondary","Y","Secondary","Y"
"48002091001",1183157,"TX","Secondary","Y","Secondary","Y"
"48007188001",1183990,"TX","Secondary","Y","Secondary","Y"
"48008074001",1184415,"TX","Secondary","Y","Secondary","Y"
"48008034001",1184381,"TX","Secondary","Y","Secondary","Y"
"48008072001",1184413,"TX","Secondary","Y","Secondary","Y"
"48000148001",1182831,"TX","Secondary","Y","Secondary","Y"
"48006032001",1183701,"TX","Secondary","Y","Secondary","Y"
"48001109001",1182914,"TX","Secondary","Y","Secondary","Y"
"48003093001",1183242,"TX","Secondary","Y","Secondary","Y"
"48004122001",1183431,"TX","Advanced","Y","Advanced","Y"
"48004257001",1183489,"TX","Secondary","Y","Secondary","Y"
"48003043003",3514976,"TX","Secondary","Y","Secondary","Y"
"48008083001",1184422,"TX","Secondary","Y","Secondary","Y"
"48005079001",1183628,"TX","Secondary","Y","Secondary","Y"
"48006139001",1227905,"TX","Secondary","Y","Secondary","Y"
"48003231001",1183292,"TX","Secondary","Y","Secondary","Y"
"48006044001",1183707,"TX","Secondary","Y","Secondary","Y"
"48003267001",1183304,"TX","Secondary","Y","Secondary","Y"
"48008052001",1184398,"TX","Secondary","Y","Secondary","Y"
"48000149001",1182832,"TX","Secondary","Y","Secondary","Y"
"48004056001",1183373,"TX","Secondary","Y","Secondary","Y"
"48004102001",1183409,"TX","Secondary","Y","Secondary","Y"
"48071265001",3126030,"TX","Secondary","Y","Secondary","Y"
"48004232001",1183479,"TX","Secondary","Y","Secondary","Y"
"48007083001",1183906,"TX","Secondary","Y","Secondary","Y"
"48007039078",1183848,"TX","Secondary","Y","Secondary","Y"
"48007063002",1183887,"TX","Secondary","Y","Secondary","Y"
"48007725001",1184239,"TX","Secondary","Y","Secondary","Y"
"48007826001",2953762,"TX","Secondary","Y","Secondary","Y"
