"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"48002040002",3604278,"TX","Onsite Wastewater Treatment System","Abandonment"
"48008027001",1184370,"TX","Collection: Separate Sewers","No Change"
"48071225001",3149388,"TX","Treatment Plant","No Change"
"48007678001",1184208,"TX","Collection: Separate Sewers","No Change"
"48003011001",1183174,"TX","Treatment Plant","No Change"
"48003011001",1183174,"TX","Collection: Separate Sewers","No Change"
"48007053001",1183874,"TX","Collection: Separate Sewers","No Change"
"48007424002",1184070,"TX","Collection: Separate Sewers","No Change"
"48002052001",1227791,"TX","Collection: Separate Sewers","No Change"
"48004214001",1227855,"TX","Collection: Separate Sewers","No Change"
"48000000497",3614057,"TX","Onsite Wastewater Treatment System","New"
"48000000442",3613904,"TX","Onsite Wastewater Treatment System","New"
"48000000473",3613957,"TX","Onsite Wastewater Treatment System","New"
"48000000184",3610831,"TX","Agriculture - Cropland","Expansion"
"48000000399",3611155,"TX","Agriculture - Cropland","No Change"
"48000000486",3614046,"TX","Onsite Wastewater Treatment System","No Change"
"48002041001",1183130,"TX","Treatment Plant","No Change"
"48003040001",1183205,"TX","Collection: Separate Sewers","No Change"
"48005029001",1183588,"TX","Treatment Plant","No Change"
"48000000232",3610879,"TX","Agriculture - Cropland","Expansion"
"48001203003",1227770,"TX","Treatment Plant","No Change"
"48001132002",2823642,"TX","Collection: Separate Sewers","No Change"
"48007048500",3514037,"TX","Unregulated Community Stormwater","No Change"
"48000000476",3613960,"TX","Onsite Wastewater Treatment System","New"
"48000000484",3614043,"TX","Onsite Wastewater Treatment System","New"
"48007021004",3513478,"TX","Treatment Plant","No Change"
"48007021004",3513478,"TX","Collection: Separate Sewers","No Change"
"48000001004",1182784,"TX","Treatment Plant","No Change"
"48007012004",1065898,"TX","Collection: Separate Sewers","No Change"
"48000000188",3610835,"TX","Agriculture - Cropland","Expansion"
"48008058001",1227940,"TX","Collection: Separate Sewers","No Change"
"48005109001",1183655,"TX","Collection: Separate Sewers","No Change"
"48007176001",1183983,"TX","Treatment Plant","No Change"
"48000130002",1182817,"TX","Collection: Separate Sewers","No Change"
"48001207001",1182987,"TX","Treatment Plant","No Change"
"48001216001",1182995,"TX","Treatment Plant","No Change"
"48001216001",1182995,"TX","Collection: Separate Sewers","No Change"
"48003116004",416265,"TX","Collection: Separate Sewers","No Change"
"48005079001",1183628,"TX","Collection: Separate Sewers","No Change"
"48007039082",1183850,"TX","Collection: Separate Sewers","Rehabilitation"
"48007081001",1183905,"TX","Collection: Separate Sewers","No Change"
"48009518001",1184519,"TX","Treatment Plant","No Change"
"48008034001",1184381,"TX","Collection: Separate Sewers","No Change"
"48009024001",1184483,"TX","Treatment Plant","Increase Level Of Treatment"
"48001008002",1227754,"TX","Collection: Separate Sewers","No Change"
"48001019001",1182888,"TX","Treatment Plant","No Change"
"48001140001",1182943,"TX","Treatment Plant","No Change"
"48001233001",1183012,"TX","Collection: Separate Sewers","No Change"
"48001234001",1183013,"TX","Collection: Separate Sewers","No Change"
"48003003001",1183168,"TX","Collection: Separate Sewers","No Change"
"48003103001",2874705,"TX","Collection: Separate Sewers","No Change"
"48001042001",3006662,"TX","Treatment Plant","No Change"
"48000172001",1227750,"TX","Treatment Plant","No Change"
"48001017001",3537436,"TX","Collection: Separate Sewers","No Change"
"48000004001",1182787,"TX","Collection: Separate Sewers","No Change"
"48001142001",1182945,"TX","Treatment Plant","No Change"
"48004052001",1183370,"TX","Collection: Separate Sewers","No Change"
"48004088001",1183397,"TX","Collection: Separate Sewers","No Change"
"48006026001",1183698,"TX","Treatment Plant","No Change"
"48007166001",1183974,"TX","Treatment Plant","No Change"
"48007215001",1184007,"TX","Collection: Separate Sewers","No Change"
"48007257001",1184045,"TX","Collection: Separate Sewers","No Change"
"48007924001",3149088,"TX","Treatment Plant","No Change"
"48001065602",3345471,"TX","Treatment Plant","No Change"
"48001065602",3345471,"TX","Collection: Separate Sewers","No Change"
"48000000449",3613913,"TX","Onsite Wastewater Treatment System","New"
"48001009007",1182880,"TX","Collection: Separate Sewers","No Change"
"48001150001",1182953,"TX","Treatment Plant","No Change"
"48001684002",3150509,"TX","Collection: Separate Sewers","No Change"
"48001316001",1227779,"TX","Treatment Plant","No Change"
"48007700001",1227933,"TX","Treatment Plant","No Change"
"48000000488",3614048,"TX","Onsite Wastewater Treatment System","New"
"48004102001",1183409,"TX","Treatment Plant","No Change"
"48005116001",1183657,"TX","Treatment Plant","No Change"
"48007851001",1184306,"TX","Treatment Plant","No Change"
"48008075001",1184416,"TX","Collection: Separate Sewers","No Change"
"48007139001",1183953,"TX","Collection: Separate Sewers","No Change"
"48007507001",1184111,"TX","Collection: Separate Sewers","No Change"
"48008015002",1184358,"TX","Collection: Separate Sewers","No Change"
"48001231001",1183010,"TX","Treatment Plant","No Change"
"48003289001",1183314,"TX","Collection: Separate Sewers","No Change"
"48000113001",1182804,"TX","Collection: Separate Sewers","No Change"
"48001102001",1182905,"TX","Collection: Separate Sewers","No Change"
"48004037001",1183356,"TX","Collection: Separate Sewers","No Change"
"48004273001",1183494,"TX","Collection: Separate Sewers","No Change"
"48007206001",1183999,"TX","Collection: Separate Sewers","No Change"
"48000000448",3613912,"TX","Onsite Wastewater Treatment System","No Change"
"48001135001",1182939,"TX","Collection: Pump Stations","Rehabilitation"
"48001135001",1182939,"TX","Collection: Pump Stations","Increase Capacity"
"48000000151",3610499,"TX","Agriculture - Cropland","Expansion"
"48004141001",1183451,"TX","Collection: Separate Sewers","No Change"
"48004354006",1183523,"TX","Treatment Plant","No Change"
"48006020002",1183692,"TX","Treatment Plant","No Change"
"48006026001",1183698,"TX","Collection: Separate Sewers","No Change"
"48007459001",1184086,"TX","Collection: Separate Sewers","No Change"
"48000003009",3070868,"TX","Collection: Separate Sewers","No Change"
"48007508001",1184112,"TX","Collection: Separate Sewers","No Change"
"48004219002",1183473,"TX","Treatment Plant","No Change"
"48008029001",1184375,"TX","Collection: Separate Sewers","No Change"
"48009516001",1184517,"TX","Collection: Separate Sewers","No Change"
"48000000289",3610991,"TX","Agriculture - Cropland","Expansion"
"48000000269",3610967,"TX","Agriculture - Cropland","Expansion"
"48000000516",3614077,"TX","Onsite Wastewater Treatment System","No Change"
"48000000520",3614081,"TX","Onsite Wastewater Treatment System","New"
"48000000296",3610998,"TX","Agriculture - Cropland","Expansion"
"48007300004",1184052,"TX","Treatment Plant","No Change"
"48007300004",1184052,"TX","Collection: Separate Sewers","No Change"
"48008068001",1184409,"TX","Treatment Plant","No Change"
"48009035001",1184486,"TX","Collection: Separate Sewers","No Change"
"48004007001",1183322,"TX","Collection: Separate Sewers","No Change"
"48004046001",1183365,"TX","Collection: Separate Sewers","No Change"
"48008065001",1184406,"TX","Treatment Plant","No Change"
"48004098001",1183405,"TX","Collection: Separate Sewers","Replacement"
"48004098001",1183405,"TX","Collection: Separate Sewers","Increase Capacity"
"48004098001",1183405,"TX","Collection: Separate Sewers","Expansion"
"48005067001",1183616,"TX","Treatment Plant","No Change"
"48071219001",3149289,"TX","Treatment Plant","No Change"
"48071219001",3149289,"TX","Collection: Separate Sewers","No Change"
"48003105001",1227822,"TX","Collection: Separate Sewers","No Change"
"48007612001",1227932,"TX","Collection: Separate Sewers","No Change"
"48008055001",1227939,"TX","Treatment Plant","No Change"
"48001293001",1183042,"TX","Treatment Plant","No Change"
"48006027001",1183699,"TX","Collection: Separate Sewers","No Change"
"48006049001",1183712,"TX","Treatment Plant","No Change"
"48006061001",1183718,"TX","Treatment Plant","No Change"
"48000003003",1182786,"TX","Treatment Plant","Replacement"
"48001166002",1182961,"TX","Collection: Separate Sewers","No Change"
"48003011002",1183175,"TX","Treatment Plant","No Change"
"48003028001",1183190,"TX","Collection: Separate Sewers","No Change"
"48004269002",1183493,"TX","Treatment Plant","No Change"
"48007732001",1184242,"TX","Collection: Separate Sewers","No Change"
"48003059001",1183217,"TX","Collection: Separate Sewers","No Change"
"48003080004",1183229,"TX","Collection: Separate Sewers","No Change"
"48000000108",3609159,"TX","Collection: Separate Sewers","No Change"
"48007158001",1183967,"TX","Collection: Separate Sewers","No Change"
"48003117001",1227825,"TX","Treatment Plant","No Change"
"48007533001",1227927,"TX","Collection: Separate Sewers","No Change"
"48002007001",1183110,"TX","Collection: Separate Sewers","Replacement"
"48005008001",1183570,"TX","Collection: Separate Sewers","No Change"
"48005100001",1183648,"TX","Treatment Plant","No Change"
"48005089001",1183639,"TX","Treatment Plant","No Change"
"48006070001",1183725,"TX","Collection: Separate Sewers","No Change"
"48007016001",1183787,"TX","Collection: Separate Sewers","No Change"
"48007171001",1183979,"TX","Collection: Separate Sewers","No Change"
"48002089001",1067980,"TX","Treatment Plant","No Change"
"48007423001",1227920,"TX","Collection: Separate Sewers","Rehabilitation"
"48007933001",1184344,"TX","Treatment Plant","No Change"
"48001730001",3532016,"TX","Treatment Plant","No Change"
"48001201001",1182977,"TX","Collection: Separate Sewers","No Change"
"48001237001",1183016,"TX","Collection: Separate Sewers","No Change"
"48002054001",1183137,"TX","Collection: Separate Sewers","No Change"
"48002137001",1183161,"TX","Treatment Plant","No Change"
"48003136001",1183273,"TX","Collection: Separate Sewers","No Change"
"48004026003",1183345,"TX","Collection: Separate Sewers","No Change"
"48004042001",1183361,"TX","Collection: Separate Sewers","No Change"
"48007861001",1184313,"TX","Collection: Separate Sewers","No Change"
"48000000244",3610927,"TX","Agriculture - Cropland","Expansion"
"48004029001",1183349,"TX","Collection: Separate Sewers","No Change"
"48004065001",1183380,"TX","Collection: Separate Sewers","Rehabilitation"
"48004110001",1183417,"TX","Collection: Separate Sewers","No Change"
"48001857020",2835620,"TX","Collection: Separate Sewers","No Change"
"48000000512",3614073,"TX","Onsite Wastewater Treatment System","New"
"48008045001",1184392,"TX","Water Reuse","Expansion"
"48000000479",3613963,"TX","Onsite Wastewater Treatment System","New"
"48000000200",3610847,"TX","Agriculture - Cropland","No Change"
"48000000335",3611055,"TX","Agriculture - Cropland","No Change"
"48000000340",3611064,"TX","Agriculture - Cropland","Expansion"
"48004055001",1227838,"TX","Treatment Plant","No Change"
"48007039113",2882180,"TX","Collection: Separate Sewers","Rehabilitation"
"48006016001",2946822,"TX","Collection: Separate Sewers","No Change"
"48000000161",3610512,"TX","Agriculture - Cropland","Expansion"
"48000000387",3611143,"TX","Agriculture - Cropland","Expansion"
"48001170001",1227768,"TX","Collection: Separate Sewers","No Change"
"48002074004",3539877,"TX","Collection: Separate Sewers","No Change"
"48001658001",3126189,"TX","Collection: Separate Sewers","No Change"
"48001125002",1182928,"TX","Collection: Separate Sewers","Increase Capacity"
"48002076001",1183151,"TX","Collection: Separate Sewers","No Change"
"48008067001",1184408,"TX","Treatment Plant","No Change"
"48004006002",1183321,"TX","Treatment Plant","No Change"
"48004093001",1183402,"TX","Collection: Separate Sewers","No Change"
"48004101001",1183408,"TX","Treatment Plant","No Change"
"48005025001",1183584,"TX","Treatment Plant","Abandonment"
"48007040003",1183860,"TX","Collection: Separate Sewers","No Change"
"48007087001",1183910,"TX","Collection: Separate Sewers","No Change"
"48008068002",1184410,"TX","Collection: Separate Sewers","No Change"
"48001053002",2932385,"TX","Treatment Plant","No Change"
"48000000411",3612390,"TX","Hydromodification","Process Improvement"
"48000000411",3612390,"TX","Hydromodification","Climate Change Adaptation"
"48000000445",3613909,"TX","Onsite Wastewater Treatment System","New"
"48000000363",3611104,"TX","Agriculture - Cropland","Expansion"
"48071281001",3149419,"TX","Treatment Plant","No Change"
"48071281001",3149419,"TX","Collection: Separate Sewers","No Change"
"48003115001",1183260,"TX","Treatment Plant","No Change"
"48003119001",1183263,"TX","Treatment Plant","No Change"
"48001587020",2888622,"TX","Collection: Separate Sewers","No Change"
"48020780002",3600379,"TX","Onsite Wastewater Treatment System","No Change"
"48001097001",3542800,"TX","Onsite Wastewater Treatment System","New"
"48002060001",1183141,"TX","Treatment Plant","No Change"
"48003087001",1183237,"TX","Collection: Separate Sewers","No Change"
"48000208001",1182859,"TX","Collection: Separate Sewers","No Change"
"48001005001",1182874,"TX","Collection: Separate Sewers","No Change"
"48006185001",1183767,"TX","Collection: Separate Sewers","No Change"
"48001247001",1183024,"TX","Treatment Plant","No Change"
"48006017001",1183688,"TX","Collection: Separate Sewers","No Change"
"48007021001",1183793,"TX","Collection: Separate Sewers","No Change"
"48008022001",1184367,"TX","Collection: Separate Sewers","No Change"
"48007015001",1183786,"TX","Collection: Separate Sewers","No Change"
"48007802001",1184277,"TX","Collection: Separate Sewers","No Change"
"48004202001",1227850,"TX","Treatment Plant","No Change"
"48001151001",1182954,"TX","Collection: Separate Sewers","Expansion"
"48001151006",3516498,"TX","Collection: Separate Sewers","No Change"
"48001587012",2835522,"TX","Collection: Separate Sewers","No Change"
"48007002002",3056748,"TX","Collection: Separate Sewers","No Change"
"48001211001",1182991,"TX","Collection: Separate Sewers","No Change"
"48003040002",1183206,"TX","Collection: Separate Sewers","No Change"
"48007295001",1184047,"TX","Treatment Plant","No Change"
"48007688001",1184215,"TX","Treatment Plant","No Change"
"48009163001",1227954,"TX","Collection: Pump Stations","Rehabilitation"
"48000000346",3611070,"TX","Agriculture - Cropland","Expansion"
"48008216001",3531636,"TX","Treatment Plant","No Change"
"48000000138",3610486,"TX","Agriculture - Cropland","Expansion"
"48000000294",3610996,"TX","Agriculture - Cropland","Expansion"
"48000000148",3610496,"TX","Agriculture - Cropland","Expansion"
"48000000164",3610518,"TX","Phase II MS4","Expansion"
"48002065001",1183145,"TX","Collection: Separate Sewers","Replacement"
"48004226001",1183477,"TX","Treatment Plant","No Change"
"48005048001",1183604,"TX","Treatment Plant","No Change"
"48007850001",1184305,"TX","Collection: Separate Sewers","No Change"
"48005022004",1227873,"TX","Treatment Plant","No Change"
"48000000109",3609163,"TX","Treatment Plant","No Change"
"48000000206",3610853,"TX","Agriculture - Cropland","Expansion"
"48000000126",3609718,"TX","Onsite Wastewater Treatment System","Abandonment"
"48003093001",1183242,"TX","Treatment Plant","No Change"
"48007021002",1183794,"TX","Treatment Plant","No Change"
"48003224001",1183290,"TX","Treatment Plant","Rehabilitation"
"48003224001",1183290,"TX","Treatment Plant","Increase Capacity"
"48004112001",1183421,"TX","Collection: Separate Sewers","No Change"
"48004206002",1183462,"TX","Treatment Plant","No Change"
"48004206002",1183462,"TX","Collection: Separate Sewers","No Change"
"48007650001",1184194,"TX","Collection: Separate Sewers","No Change"
"48007820001",1184286,"TX","Collection: Separate Sewers","No Change"
"48008201001",1184461,"TX","Treatment Plant","No Change"
"48008201001",1184461,"TX","Collection: Separate Sewers","No Change"
"48004075001",1183386,"TX","Collection: Separate Sewers","Rehabilitation"
"48004075001",1183386,"TX","Collection: Separate Sewers","Replacement"
"48007033001",1183814,"TX","Treatment Plant","No Change"
"48007172001",1183980,"TX","Collection: Separate Sewers","No Change"
"48007413001",1184066,"TX","Treatment Plant","No Change"
"48007669001",1184203,"TX","Treatment Plant","No Change"
"48007669001",1184203,"TX","Collection: Separate Sewers","No Change"
"48007475001",1184092,"TX","Collection: Separate Sewers","No Change"
"48004201001",1183458,"TX","Treatment Plant","No Change"
"48005012001",1183575,"TX","Treatment Plant","No Change"
"48005070001",1183619,"TX","Collection: Separate Sewers","No Change"
"48007027007",1183807,"TX","Collection: Separate Sewers","No Change"
"48007039011",1183826,"TX","Collection: Separate Sewers","No Change"
"48001240001",1183019,"TX","Treatment Plant","No Change"
"48004014001",1183330,"TX","Collection: Separate Sewers","No Change"
"48007071001",1183898,"TX","Treatment Plant","No Change"
"48000005001",1182793,"TX","Collection: Separate Sewers","No Change"
"48000169001",1182850,"TX","Collection: Separate Sewers","No Change"
"48003069001",1183223,"TX","Treatment Plant","Replacement"
"48003069001",1183223,"TX","Treatment Plant","Increase Capacity"
"48003069001",1183223,"TX","Treatment Plant","Increase Level Of Treatment"
"48003069001",1183223,"TX","Treatment Plant","Improve Energy Efficiency"
"48003069001",1183223,"TX","Treatment Plant","Climate Change Adaptation"
"48003069001",1183223,"TX","Treatment Plant","Improve Water Efficiency"
"48003268001",1183305,"TX","Treatment Plant","No Change"
"48004213001",1183466,"TX","Treatment Plant","No Change"
"48004213001",1183466,"TX","Collection: Separate Sewers","Replacement"
"48004213001",1183466,"TX","Collection: Separate Sewers","Improve Water Efficiency"
"48007932001",1184343,"TX","Collection: Separate Sewers","No Change"
"48001278001",1183040,"TX","Treatment Plant","No Change"
"48003227001",1183291,"TX","Collection: Separate Sewers","No Change"
"48007032001",1183813,"TX","Treatment Plant","No Change"
"48007186001",1183988,"TX","Treatment Plant","No Change"
"48007186001",1183988,"TX","Collection: Separate Sewers","No Change"
"48002016001",1183115,"TX","Treatment Plant","Rehabilitation"
"48004374003",1183542,"TX","Collection: Separate Sewers","No Change"
"48006013001",1183685,"TX","Collection: Separate Sewers","No Change"
"48007836001",1184296,"TX","Collection: Separate Sewers","No Change"
"48007873001",1184321,"TX","Collection: Separate Sewers","No Change"
"48000000168",3610569,"TX","Clustered System","New"
"48007033006",2881937,"TX","Treatment Plant","No Change"
"48001246002",2886062,"TX","Treatment Plant","No Change"
"48001743001",3505860,"TX","Treatment Plant","No Change"
"48005229001",2807320,"TX","Treatment Plant","No Change"
"48001310001",1183052,"TX","Treatment Plant","No Change"
"48002063001",1183144,"TX","Collection: Separate Sewers","No Change"
"48007138001",1183952,"TX","Collection: Separate Sewers","No Change"
"48007140001",1183954,"TX","Collection: Separate Sewers","No Change"
"48007674001",1184205,"TX","Collection: Separate Sewers","No Change"
"48005005002",3533816,"TX","Treatment Plant","No Change"
"48005005002",3533816,"TX","Collection: Separate Sewers","No Change"
"48003033014",3514808,"TX","Collection: Separate Sewers","No Change"
"48007064004",3537876,"TX","Treatment Plant","No Change"
"48001031001",2937324,"TX","Collection: Separate Sewers","No Change"
"48000000418",3613135,"TX","Treatment Plant","No Change"
"48000000237",3610920,"TX","Agriculture - Cropland","Expansion"
"48000000247",3610930,"TX","Agriculture - Cropland","Expansion"
"48000000192",3610839,"TX","Agriculture - Cropland","Expansion"
"48000000130",3610396,"TX","Treatment Plant","Increase Capacity"
"48000000522",3614083,"TX","Onsite Wastewater Treatment System","New"
"48000000353",3611078,"TX","Agriculture - Cropland","Expansion"
"48003207001",1227829,"TX","Treatment Plant","No Change"
"48006055001",1227900,"TX","Collection: Separate Sewers","No Change"
"48000000462",3613944,"TX","Onsite Wastewater Treatment System","New"
"48007652001",1184196,"TX","Treatment Plant","No Change"
"48001104801",3533996,"TX","Phase II MS4","No Change"
"48008029002",3511976,"TX","Collection: Separate Sewers","No Change"
"48001006002",412040,"TX","Collection: Separate Sewers","No Change"
"48007909001",3124148,"TX","Collection: Separate Sewers","No Change"
"48001643001",3149071,"TX","Collection: Separate Sewers","No Change"
"48001714801",3159548,"TX","Unregulated Community Stormwater","No Change"
"48001220003",1183002,"TX","Treatment Plant","No Change"
"48003099001",1183246,"TX","Collection: Separate Sewers","No Change"
"48005106001",1183652,"TX","Treatment Plant","No Change"
"48008005001",1184348,"TX","Collection: Separate Sewers","No Change"
"48000000284",3610985,"TX","Agriculture - Cropland","Expansion"
"48000000106",3608999,"TX","Water Reuse","New"
"48003080002",2884102,"TX","Collection: Separate Sewers","No Change"
"48001117003",3148190,"TX","Collection: Separate Sewers","No Change"
"48071120001",3150332,"TX","Treatment Plant","No Change"
"48001025001",1182893,"TX","Treatment Plant","No Change"
"48003288001",1183313,"TX","Collection: Separate Sewers","No Change"
"48008050001",1184396,"TX","Collection: Separate Sewers","No Change"
"48003117001",1227825,"TX","Collection: Separate Sewers","No Change"
"48005059001",1227879,"TX","Collection: Separate Sewers","No Change"
"48004354005",1183522,"TX","Treatment Plant","No Change"
"48007164001",1183972,"TX","Treatment Plant","No Change"
"48007164001",1183972,"TX","Collection: Separate Sewers","No Change"
"48007528001",1184125,"TX","Treatment Plant","No Change"
"48007535002",1184130,"TX","Treatment Plant","No Change"
"48007731001",1184241,"TX","Collection: Separate Sewers","No Change"
"48007599001",1184167,"TX","Collection: Separate Sewers","No Change"
"48003023001",1183186,"TX","Treatment Plant","No Change"
"48003260002",1183303,"TX","Treatment Plant","No Change"
"48003260002",1183303,"TX","Collection: Separate Sewers","No Change"
"48005057001",1183610,"TX","Collection: Separate Sewers","No Change"
"48001022001",1182890,"TX","Collection: Separate Sewers","No Change"
"48000135001",1182821,"TX","Treatment Plant","No Change"
"48003006001",1183170,"TX","Collection: Separate Sewers","No Change"
"48005016001",1183578,"TX","Treatment Plant","No Change"
"48001242001",1227775,"TX","Treatment Plant","No Change"
"48000000112",3609242,"TX","Treatment Plant","Increase Capacity"
"48001127001",1182930,"TX","Treatment Plant","Rehabilitation"
"48001127001",1182930,"TX","Treatment Plant","Process Improvement"
"48001127001",1182930,"TX","Treatment Plant","Improve Energy Efficiency"
"48003029001",1183192,"TX","Collection: Separate Sewers","No Change"
"48005010001",1183572,"TX","Collection: Separate Sewers","No Change"
"48000116001",1182806,"TX","Treatment Plant","No Change"
"48003082001",1183233,"TX","Treatment Plant","No Change"
"48007118001",1183935,"TX","Treatment Plant","No Change"
"48007460001",1184087,"TX","Treatment Plant","No Change"
"48007516001",1184117,"TX","Collection: Separate Sewers","No Change"
"48008057001",1184402,"TX","Collection: Separate Sewers","No Change"
"48001286001",3149428,"TX","Collection: Separate Sewers","No Change"
"48001417002",459628,"TX","Onsite Wastewater Treatment System","New"
"48008108001",1184430,"TX","Collection: Separate Sewers","No Change"
"48003071001",1227813,"TX","Collection: Separate Sewers","No Change"
"48003206001",1183288,"TX","Collection: Separate Sewers","No Change"
"48007521001",1184120,"TX","Collection: Separate Sewers","No Change"
"48007807001",1184280,"TX","Treatment Plant","No Change"
"48007807001",1184280,"TX","Collection: Separate Sewers","No Change"
"48004089001",1183398,"TX","Collection: Separate Sewers","No Change"
"48004354010",1183525,"TX","Treatment Plant","No Change"
"48001012001",1182883,"TX","Collection: Separate Sewers","Expansion"
"48001104004",1182909,"TX","Collection: Separate Sewers","No Change"
"48001153001",1182955,"TX","Treatment Plant","No Change"
"48003124001",1183268,"TX","Collection: Separate Sewers","No Change"
"48005028001",1183587,"TX","Collection: Separate Sewers","No Change"
"48005090001",1183640,"TX","Collection: Separate Sewers","No Change"
"48006019001",1183691,"TX","Collection: Separate Sewers","No Change"
"48006021001",1183694,"TX","Collection: Separate Sewers","No Change"
"48003035005",3536257,"TX","Treatment Plant","Process Improvement"
"48003035005",3536257,"TX","Treatment Plant","Improve Energy Efficiency"
"48001002001",1182870,"TX","Treatment Plant","No Change"
"48005043001",1183599,"TX","Treatment Plant","No Change"
"48007488001",1184098,"TX","Treatment Plant","No Change"
"48007488001",1184098,"TX","Collection: Separate Sewers","Replacement"
"48007723001",1184237,"TX","Collection: Separate Sewers","No Change"
"48000000381",3611133,"TX","Agriculture - Cropland","Expansion"
"48007039102",2883840,"TX","Treatment Plant","Rehabilitation"
"48003107001",3164109,"TX","Treatment Plant","No Change"
"48004127001",2822367,"TX","Collection: Separate Sewers","No Change"
"48001186001",2958243,"TX","Treatment Plant","No Change"
"48001131003",1182937,"TX","Treatment Plant","No Change"
"48001203005",1182979,"TX","Collection: Separate Sewers","No Change"
"48002019001",1183118,"TX","Collection: Separate Sewers","No Change"
"48003125001",1183269,"TX","Treatment Plant","No Change"
"48000000144",3610492,"TX","Agriculture - Cropland","Expansion"
"48000000147",3610495,"TX","Agriculture - Cropland","Expansion"
"48000000150",3610498,"TX","Agriculture - Cropland","Expansion"
"48000000163",3610517,"TX","Treatment Plant","New"
"48000000118",3609575,"TX","Treatment Plant","New"
"48000000271",3610969,"TX","Agriculture - Cropland","Expansion"
"48000000410",3612351,"TX","Treatment Plant","Increase Capacity"
"48000000456",3613936,"TX","Onsite Wastewater Treatment System","No Change"
"48003080003",422233,"TX","Treatment Plant","No Change"
"48003080003",422233,"TX","Collection: Separate Sewers","No Change"
"48003304001",421486,"TX","Collection: Separate Sewers","No Change"
"48004050001",1183368,"TX","Collection: Separate Sewers","No Change"
"48004257001",1183489,"TX","Collection: Separate Sewers","No Change"
"48007022001",1183796,"TX","Treatment Plant","No Change"
"48007089001",1183912,"TX","Collection: Separate Sewers","No Change"
"48007167001",1183975,"TX","Collection: Separate Sewers","No Change"
"48004002001",1227831,"TX","Treatment Plant","No Change"
"48006045001",1227897,"TX","Treatment Plant","No Change"
"48003143001",1183278,"TX","Collection: Separate Sewers","No Change"
"48004095001",1183403,"TX","Collection: Separate Sewers","No Change"
"48007722001",1184236,"TX","Treatment Plant","No Change"
"48009043001",1184489,"TX","Collection: Separate Sewers","No Change"
"48004354501",3507298,"TX","Collection: Interceptor Sewers","Rehabilitation"
"48004354501",3507298,"TX","Collection: Interceptor Sewers","Replacement"
"48008028005",3509619,"TX","Treatment Plant","No Change"
"48008028005",3509619,"TX","Collection: Separate Sewers","No Change"
"48001389001",3512856,"TX","Treatment Plant","No Change"
"48007519001",1184118,"TX","Collection: Separate Sewers","No Change"
"48005122001",2885956,"TX","Collection: Separate Sewers","No Change"
"48006066001",1183723,"TX","Collection: Separate Sewers","No Change"
"48007039036",1183837,"TX","Collection: Separate Sewers","No Change"
"48007063002",1183887,"TX","Collection: Separate Sewers","No Change"
"48009025001",1227951,"TX","Treatment Plant","No Change"
"48008061001",1227942,"TX","Treatment Plant","No Change"
"48000000124",3609625,"TX","Collection: Separate Sewers","Expansion"
"48003067001",1227810,"TX","Treatment Plant","No Change"
"48003207001",1227829,"TX","Collection: Separate Sewers","No Change"
"48003024001",2971022,"TX","Treatment Plant","No Change"
"48001028001",1182896,"TX","Treatment Plant","Process Improvement"
"48001028001",1182896,"TX","Collection: Separate Sewers","No Change"
"48004031002",1183352,"TX","Collection: Separate Sewers","No Change"
"48004031002",1183352,"TX","Biosolids Handling Facility","No Change"
"48004142001",1183452,"TX","Treatment Plant","No Change"
"48004142001",1183452,"TX","Collection: Separate Sewers","Increase Capacity"
"48007040002",1183859,"TX","Collection: Separate Sewers","No Change"
"48007071001",1183898,"TX","Collection: Separate Sewers","No Change"
"48000000372",3611119,"TX","Agriculture - Cropland","Expansion"
"48004354004",1227865,"TX","Treatment Plant","Increase Capacity"
"48007027001",1183804,"TX","Treatment Plant","No Change"
"48007200001",1183994,"TX","Treatment Plant","No Change"
"48007220001",1184011,"TX","Collection: Separate Sewers","No Change"
"48007039005",1183823,"TX","Collection: Separate Sewers","Rehabilitation"
"48007179001",1227917,"TX","Treatment Plant","No Change"
"48007039108",2884264,"TX","Collection: Separate Sewers","Rehabilitation"
"48004354008",1183524,"TX","Treatment Plant","No Change"
"48007682002",1184212,"TX","Collection: Separate Sewers","No Change"
"48004288001",1227862,"TX","Collection: Separate Sewers","No Change"
"48008023001",1227937,"TX","Treatment Plant","No Change"
"48000237001",1182864,"TX","Treatment Plant","No Change"
"48000237001",1182864,"TX","Collection: Separate Sewers","No Change"
"48001043001",1182900,"TX","Treatment Plant","No Change"
"48004216001",1183469,"TX","Collection: Separate Sewers","No Change"
"48002059001",1227793,"TX","Collection: Separate Sewers","No Change"
"48003126001",1227827,"TX","Treatment Plant","No Change"
"48003126001",1227827,"TX","Collection: Separate Sewers","No Change"
"48004094001",1227847,"TX","Treatment Plant","Replacement"
"48007152001",1183961,"TX","Collection: Separate Sewers","No Change"
"48005021001",1227872,"TX","Collection: Separate Sewers","No Change"
"48001053001",1182903,"TX","Treatment Plant","No Change"
"48003008002",1183172,"TX","Treatment Plant","No Change"
"48004030001",1183350,"TX","Collection: Separate Sewers","No Change"
"48004367001",1183537,"TX","Treatment Plant","No Change"
"48007199001",1183993,"TX","Treatment Plant","No Change"
"48007543001",1184135,"TX","Collection: Separate Sewers","No Change"
"48007646001",1184193,"TX","Collection: Separate Sewers","Increase Capacity"
